DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
608,606.95,26.0,47.14,101.33,102.9,9.71,10.77,14.0,None,185.8,121.32,73.32,3901.09,0.03,1.03,1.08,26.0,None,0.0,12.01,416.3,183.5,21.21,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
609,607.94,26.0,49.2,102.53,103.16,8.51,9.53,11.26,None,204.99,146.47,74.86,4500.9,0.54,1.03,1.08,26.0,-218.14,0.0,12.03,417.34,184.03,21.23,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
610,608.94,26.0,49.2,102.53,103.16,8.51,9.53,11.26,None,204.99,146.47,74.86,4500.9,0.54,1.03,1.08,26.0,-655.72,0.0,12.03,417.34,184.03,21.23,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
611,609.93,26.0,48.66,103.57,104.76,7.47,8.9,11.62,None,205.15,141.84,74.82,4500.97,0.03,1.03,1.08,26.0,-227.83,0.0,12.07,419.3,185.04,21.27,1.03,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
612,610.93,26.0,49.18,103.54,104.22,7.5,9.02,12.95,None,205.05,141.74,66.81,4500.97,0.03,1.03,1.08,26.0,-828.83,0.0,12.09,420.31,185.55,21.29,1.03,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
613,611.93,26.0,29.65,104.83,110.3,6.21,7.49,11.47,None,197.43,139.0,65.88,4500.99,0.03,1.03,1.08,26.0,-963.32,0.0,12.12,421.3,186.53,21.38,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
614,612.92,26.0,41.09,102.06,108.66,8.98,-0.77,-0.63,None,135.03,142.72,66.13,4500.97,0.03,1.03,1.08,26.0,-181.33,0.0,12.15,422.3,186.93,21.4,1.07,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
615,613.92,26.0,38.68,101.01,102.88,10.04,-0.74,-0.54,None,135.03,144.69,66.17,4500.97,0.43,1.03,1.08,26.0,-173.44,0.0,12.17,423.33,187.37,21.43,1.07,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
616,614.91,26.0,41.69,101.25,103.46,9.79,-0.76,-0.66,None,135.03,144.86,66.18,4500.97,2.33,1.03,1.08,26.0,-476.19,0.0,12.2,424.3,187.75,21.45,1.07,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
617,615.91,26.0,34.7,100.47,102.88,10.57,-0.75,-0.59,None,135.03,146.0,66.25,4500.97,2.83,1.03,1.08,26.0,-103.09,0.0,12.22,425.29,188.22,21.48,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
618,616.91,26.0,17.99,103.21,110.26,7.84,-0.75,0.0,None,135.03,140.35,66.35,4500.99,2.67,1.03,1.08,26.0,-927.06,0.0,12.28,426.31,189.56,21.69,1.03,1.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
619,617.9,26.0,43.0,102.53,110.26,8.52,0.0,0.01,None,135.03,146.19,73.07,4501.05,2.27,1.03,1.08,26.0,-567.09,0.0,12.3,427.32,189.95,21.72,1.03,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
620,618.9,26.0,38.66,101.1,104.26,9.95,5.19,8.21,None,135.14,147.86,73.08,4501.14,2.28,1.03,1.08,26.0,-229.19,0.0,12.33,428.3,190.36,21.74,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,620.34,None,None,None,None
621,619.89,26.0,43.0,101.51,104.36,9.53,5.81,6.19,None,135.04,146.86,73.02,4501.1,2.28,1.03,1.08,26.0,-120.3,0.0,12.35,429.31,190.75,21.76,1.03,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
622,620.89,26.0,38.79,101.35,102.91,9.69,6.14,7.63,None,135.08,147.43,72.67,4501.0,2.28,1.03,1.08,26.0,-346.24,0.0,12.38,430.3,191.16,21.79,1.03,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
623,621.88,26.0,36.79,100.59,102.61,10.46,6.12,6.4,None,135.03,147.96,72.55,4500.97,2.28,1.03,1.08,26.0,-118.13,0.0,12.41,431.3,191.61,21.81,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
624,622.88,26.0,37.64,99.36,101.23,11.68,6.7,10.58,None,135.11,149.38,72.51,4500.97,2.28,1.03,1.08,26.0,-150.58,0.0,12.43,432.3,192.04,21.84,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
625,623.88,26.0,38.91,99.93,101.92,11.11,6.57,6.84,None,135.03,149.28,72.45,4500.97,2.27,1.03,1.08,26.0,-364.42,0.0,12.46,433.32,192.47,21.86,1.08,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
626,624.87,26.0,37.61,99.68,101.74,11.36,6.5,6.64,None,135.03,149.11,72.39,4500.97,2.28,1.03,1.08,26.0,-207.37,0.0,12.49,434.3,192.9,21.89,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
627,625.87,26.0,39.75,99.89,101.85,11.16,6.51,6.64,None,135.03,148.91,72.35,4500.97,2.28,1.03,1.08,26.0,-243.34,0.0,12.51,435.31,193.31,21.91,1.08,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
628,626.86,26.0,38.66,99.67,101.51,11.37,6.51,6.7,None,135.03,148.86,72.33,4500.97,2.28,1.03,1.08,26.0,-852.01,0.0,12.54,436.3,193.73,21.94,1.08,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
629,627.86,26.0,37.71,99.78,102.11,11.26,6.61,6.89,None,135.03,149.62,72.36,4500.97,2.28,1.03,1.08,26.0,-266.09,0.0,12.56,437.31,194.17,21.96,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
630,628.85,26.0,38.08,99.68,101.45,11.36,6.73,6.9,None,135.03,149.76,72.3,4500.97,2.24,1.03,1.08,26.0,-107.0,0.0,12.59,438.31,194.6,21.99,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
631,629.85,26.0,36.31,99.99,101.78,11.06,6.65,6.79,None,135.03,149.98,72.34,4500.97,2.28,1.03,1.08,26.0,-604.84,0.0,12.62,439.29,195.04,22.01,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
632,630.85,26.0,35.41,99.85,102.06,11.19,6.66,6.83,None,135.03,149.85,72.25,4500.97,2.25,1.03,1.08,26.0,-266.51,0.0,12.64,440.3,195.5,22.04,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
633,631.84,26.0,36.75,99.83,102.23,11.21,6.66,6.81,None,135.03,149.77,72.24,4500.92,2.27,1.03,1.08,26.0,-93.55,0.0,12.67,441.32,195.95,22.07,1.07,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
634,632.84,26.0,35.42,100.22,102.38,10.82,6.66,6.81,None,135.03,149.47,72.26,4500.97,2.2,1.03,1.08,26.0,-686.64,0.0,12.7,442.32,196.42,22.09,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
635,633.83,26.0,15.61,105.77,111.09,5.27,4.98,11.55,None,145.72,118.38,72.33,4038.43,2.13,1.03,1.08,26.0,-788.39,0.0,12.76,443.32,197.54,22.16,1.03,0.98,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
636,634.83,26.0,51.27,102.23,104.18,8.82,12.57,15.28,None,205.0,147.08,72.31,4500.98,2.13,1.03,1.08,26.0,-379.41,0.0,12.78,444.32,198.03,22.18,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
637,635.82,26.0,50.23,101.38,102.92,9.66,12.89,15.03,None,204.18,147.74,72.3,4456.7,2.13,1.03,1.08,26.0,-266.66,0.0,12.8,445.31,198.52,22.19,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
638,636.82,26.0,43.2,100.39,102.76,10.65,13.64,15.57,None,187.15,128.78,72.31,3921.46,2.13,1.03,1.08,26.0,-160.17,0.0,12.83,446.29,199.04,22.22,1.05,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
639,637.81,26.0,49.0,100.51,101.44,10.53,13.61,16.07,None,205.04,156.1,72.52,4500.97,2.13,1.03,1.08,26.0,-167.51,0.0,12.85,447.3,199.55,22.24,1.06,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
640,638.81,26.0,47.2,100.53,101.61,10.51,13.4,16.12,None,205.06,152.64,72.6,4500.97,2.13,1.03,1.08,26.0,-123.74,0.0,12.87,448.3,200.07,22.26,1.05,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
641,639.81,26.0,49.17,100.97,102.1,10.07,13.36,15.91,None,204.92,150.07,72.62,4500.97,2.13,1.03,1.08,26.0,-514.17,0.0,12.89,449.31,200.59,22.28,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
642,640.8,26.0,50.13,100.76,101.9,10.28,13.14,16.15,None,205.07,149.85,72.62,4500.97,2.13,1.03,1.08,26.0,-159.57,0.0,12.92,450.82,201.33,22.31,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
643,641.8,26.0,52.08,100.98,101.92,10.06,13.07,15.4,None,205.09,149.72,72.64,4500.97,2.13,1.03,1.08,26.0,-865.02,0.0,12.94,451.83,201.81,22.33,1.07,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
644,642.79,26.0,31.09,103.69,110.74,7.35,5.56,14.96,None,166.04,144.48,68.79,4500.87,2.13,1.03,1.08,26.0,None,0.0,12.97,452.8,202.6,22.39,1.07,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
645,643.79,26.0,34.98,99.78,103.23,11.26,0.66,0.79,None,135.03,149.89,64.37,4500.94,2.13,1.03,1.08,26.0,-125.62,0.0,13.0,453.79,203.06,22.42,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
646,644.78,26.0,34.33,98.98,102.76,12.07,5.06,9.3,None,135.07,148.97,64.27,4500.97,2.13,1.03,1.08,26.0,-173.99,0.0,13.03,454.8,203.54,22.45,1.04,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
647,645.78,26.0,32.29,98.55,103.11,12.5,6.84,7.21,None,135.03,148.85,64.08,4500.97,2.13,1.03,1.08,26.0,-50.85,0.0,13.06,455.8,204.04,22.48,1.03,0.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
648,646.77,26.0,31.7,98.64,102.35,12.4,7.57,8.15,None,135.03,148.69,64.08,4501.02,2.13,1.03,1.08,26.0,-761.94,0.0,13.09,456.8,204.56,22.51,1.03,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
649,647.77,26.0,35.31,99.51,102.62,11.53,7.08,7.78,None,135.03,150.36,65.31,4500.97,2.13,1.03,1.08,26.0,-74.53,0.0,13.12,457.82,205.03,22.54,1.06,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
650,648.76,26.0,36.04,99.24,101.67,11.81,6.87,7.04,None,135.03,150.46,71.41,4500.97,2.13,1.03,1.08,26.0,-685.3,0.0,13.15,458.79,205.48,22.57,1.06,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
651,649.76,26.0,35.71,99.32,102.34,11.73,6.8,6.99,None,135.03,150.23,71.76,4500.97,2.13,1.03,1.08,26.0,-812.62,0.0,13.17,459.8,205.94,22.59,1.06,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
652,650.76,26.0,34.03,99.3,103.76,11.74,6.72,6.85,None,135.03,150.04,71.75,4500.97,2.14,1.03,1.08,26.0,-103.02,0.0,13.2,460.8,206.41,22.62,1.05,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
653,651.75,26.0,34.0,99.46,102.67,11.58,6.6,6.72,None,135.03,150.34,71.74,4500.97,2.13,1.03,1.08,26.0,-190.59,0.0,13.23,461.81,206.9,22.65,1.05,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
654,652.75,26.0,32.41,99.33,103.35,11.71,6.63,6.88,None,135.03,150.77,71.73,4500.97,2.13,1.03,1.08,26.0,-604.58,0.0,13.26,462.8,207.4,22.68,1.04,0.98,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
655,653.74,26.0,30.99,98.73,103.2,12.31,6.77,6.96,None,135.03,150.66,71.72,4500.97,2.13,1.03,1.08,26.0,-488.83,0.0,13.3,463.8,207.93,22.71,1.03,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
656,654.74,26.0,32.55,99.32,102.67,11.72,6.55,6.7,None,135.03,150.06,71.71,4500.97,2.13,1.03,1.08,26.0,-137.6,0.0,13.33,464.82,208.44,22.74,1.04,0.98,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
657,655.73,26.0,32.07,98.89,102.07,12.15,6.54,6.8,None,135.03,150.01,71.71,4500.97,2.13,1.03,1.08,26.0,-194.16,0.0,13.36,465.79,208.93,22.77,1.03,0.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
658,656.73,26.0,32.68,98.83,100.76,12.21,6.54,6.7,None,135.03,150.26,71.71,4500.94,2.13,1.03,1.08,26.0,-890.35,0.0,13.39,466.81,209.44,22.8,1.03,0.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
659,657.72,26.0,19.95,103.42,110.35,7.62,2.29,6.71,None,123.62,125.02,71.01,4120.68,2.19,1.03,1.08,26.0,-957.39,0.0,13.44,467.8,210.5,23.12,1.04,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
660,658.72,26.0,39.8,98.9,100.28,12.14,0.0,0.0,None,135.03,151.73,71.89,4501.15,2.21,1.03,1.08,26.0,-701.3,0.0,13.46,468.82,210.92,23.14,1.04,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
661,659.71,26.0,40.28,98.39,99.22,12.65,0.0,0.01,None,135.03,152.09,71.89,4501.04,2.24,1.03,1.08,26.0,-178.34,0.0,13.49,469.8,211.32,23.17,1.08,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
662,660.71,26.0,40.8,98.33,99.71,12.72,0.0,0.0,None,135.03,152.58,71.91,4501.02,2.17,1.03,1.08,26.0,-457.49,0.0,13.51,470.8,211.72,23.19,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
663,661.71,26.0,40.2,98.43,99.05,12.61,0.0,0.01,None,135.03,152.04,71.91,4500.97,2.13,1.03,1.08,26.0,-284.16,0.0,13.54,471.82,212.13,23.22,1.08,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
664,662.7,26.0,38.41,98.18,99.46,12.87,0.0,0.0,None,135.03,152.03,71.88,4500.97,2.13,1.03,1.08,26.0,-769.05,0.0,13.56,472.81,212.55,23.24,1.06,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
665,663.7,26.0,41.29,98.68,99.49,12.36,0.0,0.01,None,135.03,151.14,71.88,4500.97,2.17,1.03,1.08,26.0,-284.07,0.0,13.59,473.82,212.95,23.27,1.06,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
666,664.69,26.0,41.08,98.83,99.35,12.21,0.0,0.01,None,135.03,150.48,71.89,4500.97,2.13,1.03,1.08,26.0,-343.61,0.0,13.61,474.8,213.34,23.29,1.06,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
667,665.69,26.0,40.13,98.42,98.92,12.62,0.0,0.01,None,135.03,151.33,71.89,4500.97,2.14,1.03,1.08,26.0,-86.38,0.0,13.64,475.8,213.75,23.31,1.08,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
668,666.68,26.0,40.91,98.54,99.23,12.51,0.0,0.01,None,135.03,152.69,71.88,4500.97,2.21,1.03,1.08,26.0,-169.78,0.0,13.66,476.8,214.15,23.34,1.08,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
669,667.68,26.0,38.44,98.8,100.0,12.24,0.0,0.01,None,135.03,151.04,71.88,4500.97,2.22,1.03,1.08,26.0,-157.15,0.0,13.69,477.8,214.57,23.36,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
670,668.67,26.0,41.86,99.33,100.9,11.71,0.0,0.01,None,135.03,150.94,71.88,4500.97,2.18,1.03,1.08,26.0,-112.5,0.0,13.71,478.8,214.96,23.39,1.07,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
671,669.67,26.0,23.97,102.77,111.06,8.27,0.94,12.4,None,133.66,125.38,71.88,4030.58,2.26,1.03,1.08,26.0,-118.24,0.0,13.75,479.82,215.65,23.43,1.05,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
672,670.66,26.0,41.01,104.01,106.91,7.03,11.82,15.65,None,192.98,128.94,71.78,4133.87,2.24,1.03,1.08,26.0,-112.24,0.0,13.78,480.82,216.22,23.45,1.05,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
673,671.66,26.0,50.0,104.5,106.08,6.54,11.0,13.62,None,205.11,145.53,71.78,4500.97,2.18,1.03,1.08,26.0,-785.78,0.0,13.8,481.82,216.72,23.47,1.05,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
674,672.65,26.0,51.07,102.27,103.58,8.77,12.33,15.65,None,187.33,122.35,66.48,3869.91,2.15,1.03,1.08,26.0,-629.22,0.0,13.82,482.8,217.15,23.49,1.05,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
675,673.65,26.0,46.21,99.07,101.78,11.97,14.41,17.25,None,197.99,149.31,55.48,4303.37,2.23,1.03,1.08,26.0,-199.84,0.0,13.84,483.81,217.67,23.51,1.03,0.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
676,674.64,26.0,49.53,100.55,103.75,10.49,13.62,16.68,None,205.01,156.18,55.47,4500.9,2.28,1.03,1.08,26.0,None,0.0,13.86,484.83,218.19,23.53,1.07,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
677,675.64,26.0,33.31,102.73,111.39,8.31,1.97,10.2,None,154.3,146.47,55.71,4500.92,2.28,1.03,1.08,26.0,-822.66,0.0,13.9,486.31,219.18,23.65,1.07,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
678,676.63,26.0,50.61,103.24,106.82,7.8,0.1,0.16,None,135.03,145.62,55.8,4500.97,2.28,1.03,1.08,26.0,-127.99,0.0,13.92,487.32,219.51,23.67,1.07,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
679,677.62,26.0,44.45,100.05,104.03,11.0,0.11,0.22,None,135.03,150.78,55.77,4500.94,2.28,1.03,1.08,26.0,-144.64,0.0,13.95,488.29,219.87,23.69,1.07,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
680,678.62,26.0,39.58,103.54,106.93,7.5,0.13,0.26,None,135.03,144.55,55.84,4500.97,2.28,1.03,1.08,26.0,-115.47,0.0,13.97,489.32,220.29,23.71,1.07,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
681,679.61,26.0,44.74,103.67,106.98,7.38,0.14,0.35,None,135.03,143.21,55.86,4500.95,2.28,1.03,1.08,26.0,-136.1,0.0,13.99,490.31,220.65,23.73,1.07,0.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
682,680.6,26.0,45.74,99.67,101.04,11.37,0.14,0.26,None,135.03,149.12,55.87,4500.96,2.28,1.03,1.08,26.0,-72.04,0.0,14.02,491.31,221.01,23.76,1.07,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
683,681.6,26.0,45.61,99.37,102.62,11.67,0.12,0.19,None,135.03,150.72,55.91,4500.97,2.28,1.03,1.08,26.0,-80.42,0.0,14.04,492.3,221.36,23.78,1.07,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
684,682.59,26.0,46.28,102.18,102.77,8.86,0.09,0.16,None,135.03,146.35,55.71,4500.97,2.28,1.03,1.08,26.0,-64.56,0.0,14.06,493.33,221.73,23.8,1.07,0.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
685,683.59,26.0,45.86,102.39,102.94,8.66,0.09,0.17,None,135.03,145.81,55.35,4501.04,2.28,1.03,1.08,26.0,-116.78,0.0,14.08,494.3,222.07,23.82,1.07,0.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
686,684.58,26.0,50.24,101.02,102.07,10.02,0.08,0.19,None,135.03,148.51,55.4,4500.97,2.28,1.03,1.08,26.0,-619.95,0.0,14.1,495.29,222.4,23.84,1.07,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
687,685.57,26.0,47.4,101.04,102.33,10.0,0.08,0.18,None,135.03,148.45,56.99,4500.97,2.17,1.03,1.08,26.0,-105.61,0.0,14.12,496.29,222.74,23.86,1.07,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
688,686.57,26.0,48.55,101.15,102.14,9.9,0.07,0.21,None,135.03,147.72,63.23,4500.97,2.25,1.03,1.08,26.0,-87.1,0.0,14.14,497.32,223.09,23.88,1.07,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
689,687.56,26.0,49.17,101.11,102.14,9.93,2.36,5.29,None,135.07,147.83,63.61,4500.97,2.23,1.03,1.08,26.0,-160.5,0.0,14.16,498.3,223.41,23.9,1.07,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
690,688.56,26.0,48.67,98.93,100.33,12.12,6.29,7.1,None,135.03,152.51,63.73,4500.97,2.28,1.03,None,26.0,None,0.0,14.18,499.31,223.75,23.92,1.07,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
691,689.55,26.0,48.54,100.51,103.46,10.53,6.52,7.11,None,135.03,149.73,70.05,4500.97,2.28,1.03,1.08,26.0,-152.83,0.0,14.2,500.31,224.09,23.94,1.07,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
692,690.54,26.0,49.22,103.58,104.13,7.46,4.5,5.01,None,135.03,144.01,72.26,4500.97,2.28,1.03,1.08,26.0,-822.89,0.0,14.23,501.35,224.43,23.96,1.07,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
693,691.54,26.0,47.63,102.59,103.34,8.45,4.56,4.92,None,135.03,146.15,72.25,4500.97,2.28,1.03,1.08,26.0,-98.61,0.0,14.25,502.29,224.76,23.97,1.07,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
694,692.53,26.0,45.73,100.04,101.78,11.01,5.76,7.09,None,135.03,150.75,72.24,4500.97,2.28,1.03,1.08,26.0,-42.1,0.0,14.27,503.31,225.12,23.99,1.07,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
695,693.53,26.0,40.87,98.85,100.89,12.19,7.22,7.65,None,135.03,152.87,72.24,4500.97,2.26,1.03,1.08,26.0,-63.11,0.0,14.29,504.3,225.52,24.02,1.07,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
696,694.52,26.0,42.12,99.55,100.61,11.49,6.51,6.79,None,135.03,150.94,72.24,4500.97,2.1,1.03,1.08,26.0,-114.59,0.0,14.32,505.29,225.9,24.04,1.07,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
