DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
2119,1942.28,17.5,17.35,140.01,141.57,2.8,12.67,14.98,None,159.44,258.58,65.75,4487.29,23.13,1.5,1.5,32.3,62.39,1.52,40.67,715.31,774.72,49.21,1.0,0.62,0.3964,0,3797.0,13.2,3.8,3.1,18.6,4.8,0.4,288.0,1010.9,1242.9,786.1,600.0
2120,1942.99,17.5,17.15,140.07,141.41,2.74,12.86,14.79,None,159.54,258.26,65.3,4487.25,22.91,1.5,1.5,32.29,62.37,1.52,40.72,716.1,775.61,49.26,1.0,0.62,0.4418,0,4287.8,14.9,4.1,3.1,21.1,4.5,0.4,288.4,1047.9,1380.5,945.7,600.0
2121,1943.7,17.5,17.54,140.13,141.38,2.68,12.79,15.06,None,159.43,258.09,65.13,4487.24,23.06,1.5,1.5,32.29,62.55,1.52,40.78,717.11,776.73,49.32,1.0,0.61,0.4626,0,4547.5,15.9,4.5,3.3,22.5,4.6,0.3,286.9,1008.8,1363.1,987.3,600.0
2122,1944.4,17.5,17.42,140.04,141.35,2.77,12.61,14.65,None,159.43,258.07,64.99,4487.22,23.25,1.5,1.5,32.29,62.52,1.52,40.83,718.1,777.83,49.37,1.0,0.62,0.5,0,4917.1,15.7,4.7,3.3,24.7,4.1,0.6,312.3,1052.0,1473.9,1192.9,700.0
2123,1945.11,17.5,17.32,140.15,141.51,2.66,12.56,14.93,None,159.5,257.75,64.69,4487.34,23.22,1.5,1.5,32.29,62.72,1.51,40.89,719.1,778.94,49.43,1.0,0.61,0.5252,0,5159.1,15.4,5.0,3.4,26.0,4.5,0.6,334.9,1035.3,1516.5,1143.2,600.0
2124,1945.82,17.5,17.43,140.11,141.16,2.7,12.68,14.68,None,159.41,257.37,64.49,4487.22,23.3,1.5,1.5,32.29,62.79,1.51,40.95,720.09,780.04,49.48,1.0,0.61,0.5362,0,5264.3,18.3,5.0,3.3,26.5,4.5,0.4,287.0,1052.0,1589.5,1158.5,600.0
2125,1946.53,17.5,17.44,140.1,141.32,2.71,12.55,14.5,None,159.43,257.3,64.28,4487.29,23.29,1.5,1.5,32.29,62.81,1.51,41.0,721.11,781.16,49.54,1.0,0.61,0.5349,0,5263.9,18.3,5.1,3.3,26.5,4.2,0.4,287.0,1034.2,1589.3,1252.4,600.0
2126,1947.23,17.5,17.39,140.04,141.48,2.77,12.68,15.58,None,159.5,256.97,64.06,4487.32,23.34,1.5,1.5,32.29,62.89,1.52,41.06,722.1,782.27,49.6,1.0,0.62,0.5008,0,4976.1,17.9,5.0,3.3,24.8,4.7,0.4,278.2,995.4,1492.5,1057.4,700.0
2127,1947.94,17.5,17.15,139.74,140.82,3.06,13.9,17.56,None,159.46,257.1,63.8,4487.27,23.33,1.5,1.5,32.28,62.97,1.52,41.12,723.1,783.39,49.66,1.0,0.63,0.4571,0,4592.6,16.0,4.8,3.3,23.0,4.5,0.4,287.4,966.2,1377.1,1009.6,700.0
2128,1948.65,17.5,17.72,140.24,141.29,2.56,12.58,14.21,None,159.47,257.05,63.59,4487.25,23.25,1.5,1.5,32.28,63.03,1.51,41.18,724.09,784.48,49.71,1.0,0.61,0.3982,0,3687.1,10.6,4.0,3.3,17.4,3.9,0.2,346.9,931.3,1124.1,936.8,600.0
2129,1949.35,17.5,17.34,140.05,141.38,2.76,12.77,15.09,None,159.36,256.94,63.34,4487.16,23.13,1.5,1.5,32.28,63.09,1.52,41.23,725.09,785.59,49.77,1.0,0.62,0.3479,0,3480.3,9.4,3.6,3.3,16.8,4.0,0.4,372.2,970.8,1058.5,862.5,600.0
2130,1950.06,17.5,17.43,139.97,141.01,2.84,12.86,15.15,None,159.5,256.82,63.13,4487.29,23.12,1.5,1.5,32.28,63.08,1.52,41.29,726.1,786.71,49.82,1.0,0.62,0.3245,0,3109.3,9.3,3.1,3.3,14.9,4.0,0.6,332.9,1018.8,941.1,776.4,600.0
2131,1950.77,17.5,17.03,139.98,141.16,2.83,12.51,14.77,None,159.46,256.65,62.98,4487.1,23.41,1.5,1.5,32.27,63.18,1.51,41.35,727.1,787.84,49.88,1.0,0.62,0.3025,0,2913.0,8.4,3.0,3.3,14.0,4.4,0.4,348.2,974.9,894.4,662.5,700.0
2132,1951.48,17.5,12.14,139.95,143.85,3.41,11.78,14.87,None,139.14,244.75,62.67,4318.46,23.05,1.5,1.5,32.26,63.11,1.51,41.43,728.1,789.98,50.07,1.0,0.67,0.2482,0,2397.8,6.9,3.0,3.3,11.5,4.4,0.9,347.2,804.9,718.6,539.8,600.0
2133,1952.18,17.5,16.99,140.44,141.35,3.73,12.81,14.83,None,159.49,259.61,61.69,4487.32,23.16,1.5,1.5,32.25,63.33,1.52,41.49,729.09,791.12,50.13,1.0,0.66,0.2495,0,2341.7,6.9,2.4,3.3,11.5,4.0,0.5,339.0,958.9,710.9,583.8,600.0
2134,1952.89,17.5,17.06,140.47,141.66,3.69,12.56,14.6,None,159.55,259.14,61.42,4487.33,23.46,1.5,1.5,32.26,63.33,1.52,41.55,730.1,792.26,50.19,1.0,0.65,0.2618,0,2465.5,6.0,2.6,3.4,12.1,5.1,0.4,412.6,960.4,729.6,485.6,600.0
2135,1953.6,17.5,16.99,140.51,141.85,3.65,12.78,14.7,None,159.48,259.2,61.28,4487.34,23.27,1.5,1.5,32.26,63.49,1.52,41.61,731.11,793.4,50.25,1.0,0.65,0.26,0,2465.5,6.1,2.6,3.2,12.1,4.4,0.2,402.4,960.4,764.7,563.4,600.0
2136,1954.3,17.5,16.98,140.43,141.51,3.73,12.93,15.55,None,159.5,259.31,61.15,4487.22,23.16,1.5,1.5,32.28,63.34,1.52,41.67,732.1,794.54,50.31,1.0,0.66,0.2869,0,2729.7,6.6,2.4,3.4,13.4,4.4,0.4,414.9,1115.5,813.9,623.8,600.0
2137,1955.01,17.5,16.95,140.43,141.98,3.74,12.94,15.27,None,159.38,259.28,60.99,4487.23,22.94,1.5,1.5,32.29,63.4,1.52,41.73,733.1,795.67,50.36,1.0,0.66,0.259,0,2439.8,6.2,2.3,3.4,12.0,4.9,0.5,396.6,1056.2,727.9,493.8,600.0
2138,1955.72,17.5,17.08,140.59,141.76,3.57,12.46,14.51,None,159.41,259.15,60.87,4487.35,23.0,1.5,1.5,32.3,63.17,1.51,41.78,734.09,796.8,50.42,1.0,0.65,0.2534,0,2387.3,6.6,2.2,3.4,11.8,4.5,0.4,362.9,1072.0,707.6,535.4,600.0
2139,1956.43,17.5,16.55,140.47,141.91,3.69,12.53,15.13,None,159.71,259.3,60.69,4487.25,23.15,1.5,1.5,32.32,63.39,1.52,41.85,735.11,797.98,50.48,1.0,0.66,0.2507,0,2339.4,6.2,2.2,3.6,11.2,4.4,0.4,377.8,1041.6,652.4,531.3,600.0
2140,1957.13,17.5,16.36,140.19,141.44,3.97,13.71,15.93,None,159.51,259.45,60.57,4487.17,23.01,1.5,1.5,32.33,64.04,1.52,41.91,736.11,799.16,50.54,1.0,0.67,0.255,0,2388.7,6.1,2.1,3.3,11.5,4.4,0.4,391.5,1114.1,721.9,542.5,600.39
2141,1957.84,17.5,16.3,140.52,142.01,3.64,12.93,15.16,None,159.4,259.65,60.42,4486.97,23.51,1.5,1.5,32.35,64.1,1.52,41.97,737.1,800.33,50.6,1.0,0.66,0.2582,0,2434.6,4.8,2.0,3.1,11.8,4.0,0.3,509.0,1220.9,776.3,603.4,None
2142,1958.55,17.5,16.31,140.45,141.94,3.72,12.57,14.56,None,159.52,259.8,60.15,4487.19,23.25,1.5,1.5,32.36,64.07,1.52,42.03,738.1,801.52,50.66,1.0,0.66,0.2579,0,2434.6,5.3,2.1,3.4,11.8,3.8,0.4,457.9,1175.0,724.4,635.0,None
2143,1959.25,17.5,16.36,140.46,141.63,3.71,12.52,14.58,None,159.38,259.39,60.02,4487.22,23.3,1.5,1.5,32.37,64.06,1.52,42.09,739.1,802.7,50.72,1.0,0.66,0.2637,0,2488.5,5.8,2.1,3.4,12.2,3.9,0.4,430.2,1201.0,738.2,635.3,None
2144,1959.96,17.5,16.37,140.36,141.82,3.8,12.4,14.38,None,159.51,259.55,59.85,4487.34,23.22,1.5,1.5,32.38,64.08,1.52,42.15,740.1,803.88,50.78,1.0,0.66,0.2683,0,2516.6,5.9,2.0,3.4,12.5,3.6,0.3,428.9,1265.3,730.9,704.9,None
2145,1960.67,17.5,16.3,140.57,142.41,3.59,12.53,15.02,None,159.53,259.3,59.56,4487.27,23.42,1.5,1.5,32.39,64.06,1.52,42.21,741.1,805.07,50.84,1.0,0.66,0.2759,0,2584.1,5.4,2.1,3.5,12.7,4.2,0.4,481.5,1207.0,742.1,612.8,600.39
2146,1961.38,17.5,16.19,140.33,142.1,3.83,12.44,14.44,None,159.52,259.17,59.34,4487.23,23.55,1.5,1.5,32.4,64.05,1.52,42.27,742.11,806.27,50.9,1.0,0.66,0.2949,0,2796.7,5.9,2.2,3.5,13.7,5.2,0.1,477.8,1270.1,800.9,542.7,None
2147,1962.08,17.5,16.52,140.47,142.19,3.7,12.59,15.08,None,159.56,259.29,59.02,4487.34,23.42,1.5,1.5,32.41,64.1,1.52,42.33,743.09,807.43,50.96,1.0,0.66,0.3029,0,2882.1,6.5,2.4,3.5,14.2,3.8,0.6,445.3,1179.8,830.4,751.3,None
2148,1962.79,17.5,16.34,140.43,141.85,3.73,12.48,14.34,None,159.45,259.24,58.76,4487.23,23.32,1.5,1.5,32.41,64.17,1.52,42.39,744.1,808.62,51.02,1.0,0.66,0.288,0,2696.8,6.0,2.4,3.3,13.4,4.3,0.4,452.9,1127.4,810.6,623.7,None
2149,1963.5,17.5,16.31,140.48,142.04,3.68,12.59,14.24,None,159.53,259.3,58.45,4487.26,23.38,1.5,1.5,32.42,64.15,1.52,42.46,745.1,809.8,51.09,1.0,0.66,0.2751,0,2594.3,7.5,2.4,3.4,12.8,4.1,0.2,346.3,1084.6,763.9,626.9,None
2150,1964.2,17.5,16.44,140.44,141.94,3.72,12.47,14.51,None,159.55,259.09,58.23,4487.21,23.57,1.5,1.5,32.42,64.19,1.52,42.52,746.1,810.98,51.15,1.0,0.66,0.2764,0,2605.8,7.6,2.4,3.5,12.9,4.3,0.6,341.0,1066.2,742.6,599.7,600.39
2151,1964.91,17.5,16.24,140.37,141.63,3.79,12.81,14.94,None,159.39,258.96,58.04,4487.24,23.49,1.5,1.5,32.43,64.23,1.52,42.58,747.1,812.17,51.21,1.0,0.66,0.2726,0,2583.1,7.7,2.6,3.5,12.8,4.2,0.3,336.3,1010.6,735.3,616.9,None
2152,1965.62,17.5,16.42,140.36,142.04,3.81,12.73,15.37,None,159.46,258.87,57.79,4487.18,23.41,1.5,1.5,32.43,64.41,1.52,42.64,748.1,813.35,51.27,1.0,0.66,0.267,0,2503.4,7.7,2.6,3.5,11.8,4.3,0.6,326.1,978.3,718.8,579.8,None
2153,1966.33,17.5,16.15,140.22,141.76,3.94,13.46,15.59,None,159.49,258.74,57.73,4487.17,23.66,1.5,1.5,32.43,64.46,1.52,42.7,749.09,814.54,51.33,1.0,0.67,0.2616,0,2497.0,7.6,2.6,3.5,11.8,3.8,0.7,326.9,975.8,709.0,651.1,None
2154,1967.03,17.5,11.67,140.64,142.35,3.53,12.45,15.73,None,159.54,258.63,57.41,4487.12,23.77,1.5,1.5,32.43,64.35,1.52,42.79,750.1,816.21,51.41,1.0,0.7,0.2457,0,2296.7,6.5,2.3,3.5,11.3,4.7,0.4,354.5,999.9,654.9,490.0,None
2155,1967.74,17.5,17.11,140.4,141.69,3.76,12.8,14.57,None,159.51,258.7,57.08,4486.92,23.67,1.5,1.5,32.43,64.47,1.52,42.84,751.1,817.33,51.47,1.0,0.66,0.2226,0,2121.7,6.0,2.1,3.9,10.4,3.8,0.4,352.3,1015.7,542.5,560.0,600.39
2156,1968.45,17.5,14.86,140.37,142.13,3.79,12.7,16.16,None,158.98,259.34,56.26,4487.0,23.59,1.5,1.49,32.42,59.62,1.52,42.91,752.1,818.8,51.94,1.0,0.67,0.1946,0,1776.2,5.4,1.7,3.6,8.9,4.6,0.7,326.3,1057.3,493.9,389.4,None
2157,1969.15,17.5,17.14,140.12,141.66,4.05,13.33,15.72,None,159.31,259.43,54.99,4487.06,23.64,1.5,1.5,32.41,63.33,1.52,42.97,753.09,819.93,52.0,1.0,0.66,0.2264,0,2106.1,5.4,1.8,3.0,10.5,4.1,0.4,386.9,1202.8,695.3,514.6,None
2158,1969.86,17.5,17.46,140.12,141.57,4.04,13.22,15.15,None,159.5,259.22,54.69,4487.01,23.56,1.5,1.5,32.4,63.34,1.52,43.03,754.1,821.04,52.06,1.0,0.66,0.2319,0,2168.2,4.8,1.9,3.0,10.9,4.0,0.5,456.4,1122.8,729.8,538.4,None
2159,1970.57,17.5,17.49,140.26,142.04,3.9,13.25,15.09,None,159.52,259.07,54.32,4487.07,23.42,1.5,1.5,32.4,63.37,1.52,43.08,755.1,822.14,52.11,1.0,0.66,0.2314,0,2154.5,5.4,2.0,3.1,10.8,3.7,0.2,402.6,1057.1,697.7,589.8,None
2160,1971.27,17.5,14.63,139.65,141.82,4.51,14.25,17.21,None,159.37,258.88,54.13,4487.16,23.64,1.5,1.5,32.4,63.34,1.52,43.14,755.9,823.2,52.17,1.0,0.7,0.2349,0,2184.6,5.1,2.0,3.0,10.9,4.2,0.5,426.4,1072.0,725.1,523.8,600.39
2161,1971.98,17.5,13.1,140.24,141.98,3.92,12.92,15.56,None,159.45,258.58,53.84,4487.13,23.88,1.5,1.5,32.39,63.38,1.52,43.21,756.89,824.66,52.24,1.0,0.69,0.2293,0,2138.5,5.2,1.8,3.1,10.3,4.3,0.5,412.4,1217.8,680.8,496.9,None
2162,1972.69,17.5,12.77,140.15,142.35,4.01,13.07,15.68,None,159.48,258.49,53.55,4487.11,23.78,1.51,1.5,32.39,63.64,1.52,43.29,757.9,826.19,52.32,1.0,0.7,0.2394,0,2242.6,6.5,1.9,3.3,10.9,4.0,0.7,346.6,1205.7,678.3,554.4,None
2163,1973.39,17.5,15.6,140.18,141.73,3.99,12.98,15.58,None,159.48,258.48,53.22,4487.23,23.87,1.5,1.5,32.38,63.7,1.52,43.36,758.89,827.42,52.38,1.0,0.67,0.2514,0,2361.0,6.7,1.9,3.3,11.4,3.9,0.7,354.5,1255.9,714.2,599.9,None
2164,1974.1,17.5,16.65,140.3,141.54,3.86,13.07,15.42,None,159.53,258.33,52.97,4487.12,23.87,1.51,1.5,32.38,63.81,1.52,43.42,759.89,828.58,52.44,1.0,0.66,0.2725,0,2581.9,6.9,2.0,3.3,12.5,4.3,0.4,373.9,1303.3,778.8,596.3,None
2165,1974.81,17.5,17.37,140.03,141.32,4.14,14.04,16.54,None,159.49,258.38,52.79,4486.85,23.83,1.51,1.5,32.37,63.85,1.52,43.48,760.9,829.7,52.5,1.0,0.66,0.2713,0,2581.9,6.2,1.9,3.3,12.5,3.8,0.4,415.2,1334.3,778.8,688.1,None
2166,1975.51,17.5,17.41,140.17,141.57,3.99,13.38,15.72,None,159.54,258.78,52.58,4486.83,23.96,1.51,1.5,32.37,63.91,1.52,43.53,761.9,830.81,52.56,1.0,0.66,0.2764,0,2615.8,6.9,2.0,3.2,12.8,3.6,0.2,378.1,1276.6,820.0,735.0,None
2167,1976.22,17.5,17.4,139.65,141.2,4.52,14.47,18.24,None,159.46,258.58,52.38,4487.11,23.98,1.51,1.5,32.37,63.92,1.52,43.59,762.89,831.91,52.61,1.0,0.67,0.2841,0,2705.8,6.4,2.1,3.4,13.3,3.8,0.3,425.4,1282.4,801.7,710.7,None
2168,1976.93,17.5,17.31,140.33,141.79,3.83,13.26,15.22,None,159.34,258.52,52.14,4487.08,23.99,1.51,1.5,32.37,64.02,1.52,43.65,763.9,833.03,52.67,1.0,0.65,0.2821,0,2676.8,6.3,2.0,3.5,13.3,3.7,0.1,423.7,1316.0,767.2,726.4,None
2169,1977.63,17.5,17.3,139.85,141.41,4.31,13.86,16.84,None,159.47,258.33,51.98,4487.09,24.02,1.51,1.5,32.38,64.06,1.52,43.71,764.89,834.14,52.72,1.0,0.67,0.2925,0,2785.6,6.6,2.1,3.5,13.8,4.2,2.2,424.1,1336.0,805.6,655.8,None
2170,1978.34,17.5,17.45,140.23,141.41,3.94,12.92,14.92,None,159.49,258.3,51.88,4487.11,23.84,1.51,1.5,32.38,64.07,1.52,43.76,765.9,835.26,52.78,1.0,0.66,0.2888,0,2733.9,6.5,2.1,3.3,13.4,3.7,0.7,420.8,1282.3,832.5,743.1,None
2171,1979.04,17.5,17.39,140.06,141.26,4.1,13.03,15.19,None,159.52,258.38,51.6,4487.13,24.08,1.51,1.5,32.38,64.08,1.52,43.82,766.89,836.36,52.84,1.0,0.66,0.2789,0,2655.0,6.3,1.9,3.2,13.1,4.0,0.7,423.3,1384.3,818.4,669.3,None
2172,1979.75,17.5,12.59,139.95,142.13,4.42,12.46,15.76,None,150.06,252.25,63.79,4396.91,23.94,1.51,1.5,32.39,64.05,1.52,43.9,767.9,838.58,53.07,1.0,0.71,0.2435,0,2293.3,6.4,1.8,3.5,11.4,3.7,0.7,356.5,1247.0,661.8,621.6,None
2173,1980.46,17.5,13.43,139.82,142.48,5.7,14.65,21.87,None,159.48,261.38,136.52,4487.2,23.92,1.51,1.5,32.41,64.29,1.52,43.97,768.89,840.01,53.14,1.0,0.74,0.2217,0,2026.5,5.4,1.8,3.5,9.8,4.0,0.6,375.1,1102.0,586.9,506.1,None
2174,1981.16,17.5,15.69,140.77,142.48,4.75,13.14,17.43,None,159.43,261.45,107.19,4487.27,23.99,1.51,1.5,32.44,64.33,1.52,44.04,769.9,841.24,53.2,1.0,0.7,0.2386,0,2222.3,6.0,1.8,3.5,10.8,4.1,0.6,367.4,1226.4,642.8,539.1,None
2175,1981.87,17.5,16.92,140.41,142.07,5.11,13.59,17.61,None,159.48,261.44,50.25,4487.23,24.02,1.51,1.5,32.46,64.33,1.52,44.1,770.9,842.39,53.26,1.0,0.7,0.2555,0,2368.7,5.4,1.8,3.5,11.5,3.9,0.4,440.7,1307.2,685.0,606.9,None
2176,1982.58,17.5,17.07,140.78,142.07,4.74,13.04,15.13,None,159.43,261.63,50.11,4487.3,24.03,1.51,1.5,32.47,64.35,1.52,44.16,771.89,843.51,53.32,1.0,0.68,0.2618,0,2461.1,6.2,1.9,3.4,12.0,3.8,0.2,398.8,1318.2,715.0,653.5,None
2177,1983.28,17.5,16.99,140.82,142.41,4.06,12.89,15.36,None,159.55,261.73,49.98,4487.12,24.15,1.51,1.5,32.48,64.39,1.52,44.21,772.9,844.66,53.38,1.0,0.66,0.2684,0,2510.3,6.6,1.9,3.6,12.3,3.7,0.4,382.9,1344.6,706.5,673.4,None
2178,1983.99,17.5,17.1,140.66,142.35,3.99,13.04,14.88,None,159.43,261.41,49.79,4487.29,23.99,1.51,1.5,32.49,64.46,1.52,44.27,773.89,845.78,53.44,1.0,0.66,0.2677,0,2523.7,5.7,1.7,3.5,12.5,5.1,0.5,446.7,1443.7,720.0,499.1,None
2179,1984.7,17.5,16.62,140.86,142.38,3.79,13.0,15.06,None,159.52,261.24,49.68,4487.27,24.0,1.51,1.5,32.5,64.49,1.52,44.33,774.89,846.94,53.5,1.0,0.66,0.2611,0,2444.1,4.7,1.7,3.5,12.1,3.5,0.3,516.7,1467.9,705.2,697.5,None
2180,1985.4,17.5,16.22,140.03,141.91,4.62,13.71,19.71,None,159.47,261.21,49.5,4487.11,24.15,1.51,1.5,32.53,64.52,1.52,44.39,775.9,848.14,53.56,1.0,0.69,0.2669,0,2501.2,5.7,1.7,3.6,12.4,4.2,0.5,436.8,1445.8,687.7,589.1,600.39
2181,1986.11,17.5,16.41,140.91,143.04,3.74,13.05,15.68,None,159.46,261.25,49.3,4487.12,24.07,1.51,1.5,32.54,64.56,1.52,44.46,776.89,849.31,53.62,1.0,0.66,0.2696,0,2539.5,5.0,1.7,3.5,12.6,4.0,0.5,508.7,1468.8,725.8,638.6,None
2182,1986.82,17.5,16.36,141.06,142.51,3.59,12.88,14.9,None,159.43,261.07,49.0,4487.28,24.1,1.51,1.5,32.56,64.63,1.52,44.52,777.89,850.49,53.68,1.0,0.65,0.2717,0,2561.7,5.0,1.8,3.6,12.7,3.7,0.4,510.1,1457.2,717.2,685.1,None
2183,1987.52,17.5,16.36,141.01,142.41,3.64,12.99,15.27,None,159.44,261.11,48.78,4487.25,24.15,1.51,1.5,32.57,64.68,1.52,44.58,778.89,851.68,53.74,1.0,0.65,0.267,0,2535.4,5.8,1.7,3.5,12.7,3.6,0.4,433.6,1534.8,726.9,713.4,None
2184,1988.23,17.5,16.32,140.99,142.94,3.66,12.82,15.16,None,159.5,261.11,48.65,4487.33,24.33,1.51,1.5,32.59,64.68,1.52,44.64,779.9,852.86,53.8,1.0,0.66,0.2641,0,2471.5,5.4,1.7,3.6,12.3,3.4,0.2,454.1,1424.5,682.0,719.1,None
2185,1988.94,17.5,16.36,140.95,143.16,3.7,13.11,15.67,None,159.47,261.23,48.45,4487.0,24.43,1.51,1.5,32.6,64.76,1.52,44.7,780.89,854.04,53.86,1.0,0.66,0.2583,0,2416.3,5.7,1.5,3.6,11.8,3.8,0.3,424.8,1566.0,663.6,638.4,600.39
2186,1989.64,17.5,16.26,140.47,142.82,4.18,14.09,16.88,None,159.54,261.16,48.29,4487.23,24.55,1.51,1.51,32.6,64.93,1.52,44.76,781.89,855.23,53.92,1.0,0.67,0.2644,0,2468.9,6.0,1.7,3.6,11.8,3.8,0.3,410.9,1480.2,678.1,647.0,None
2187,1990.35,17.5,16.49,140.7,142.48,3.95,13.76,18.29,None,159.39,261.19,48.0,4487.17,24.65,1.51,1.51,32.61,64.96,1.52,44.82,782.89,856.4,53.98,1.0,0.66,0.267,0,2505.9,6.3,1.7,3.6,12.0,3.8,0.4,395.2,1502.3,693.6,664.0,None
2188,1991.06,17.5,16.31,141.05,142.73,3.6,13.33,15.18,None,159.46,261.1,47.73,4487.19,24.46,1.51,1.51,32.62,65.05,1.52,44.88,783.89,857.59,54.04,1.0,0.65,0.2688,0,2535.5,6.5,1.6,3.8,12.3,3.3,0.1,390.1,1550.8,675.2,770.4,None
2189,1991.76,17.5,16.3,141.13,142.85,3.52,13.09,15.1,None,159.56,261.24,47.43,4487.17,24.59,1.51,1.51,32.62,65.09,1.52,44.94,784.89,858.77,54.11,1.0,0.65,0.2743,0,2595.8,6.4,1.8,3.7,12.7,4.1,0.6,404.3,1449.4,707.3,637.2,None
2190,1992.47,17.5,16.34,141.04,142.94,3.61,13.24,15.63,None,159.59,261.32,47.2,4487.13,24.5,1.51,1.51,32.63,65.12,1.52,45.01,785.89,859.96,54.17,1.0,0.65,0.2673,0,2518.3,4.8,1.7,3.6,12.3,3.7,0.2,521.5,1459.9,705.2,671.7,600.39
2191,1993.17,17.5,16.31,141.08,142.85,3.57,13.22,15.23,None,159.52,261.37,47.07,4487.24,24.42,1.51,1.49,32.62,55.39,1.52,45.07,786.9,861.15,54.23,1.0,0.65,0.3476,0,3371.5,6.5,1.9,3.6,16.6,4.1,0.6,516.7,1813.6,924.7,824.3,None
2192,1993.88,17.5,16.34,140.92,142.69,3.73,13.3,15.46,None,159.44,261.14,46.82,4487.2,24.54,1.51,1.5,32.61,53.37,1.52,45.13,787.9,862.33,54.29,1.0,0.66,0.2543,0,2409.7,5.9,1.9,3.7,12.1,4.0,0.4,408.5,1285.8,656.9,598.4,None
2193,1994.59,17.5,16.22,141.14,142.85,3.51,13.24,14.97,None,159.52,261.17,46.64,4487.25,24.44,1.51,1.5,32.6,61.81,1.52,45.19,788.9,863.52,54.35,1.0,0.65,0.2752,0,2601.1,6.0,2.7,3.8,13.1,4.0,0.6,432.6,957.0,693.6,645.9,None
2194,1995.29,17.5,16.83,141.07,142.88,3.58,13.53,15.79,None,159.43,261.1,46.41,4487.2,24.52,1.51,1.5,32.6,63.11,1.52,45.25,789.9,864.67,54.4,1.0,0.65,0.2807,0,2657.2,7.0,1.8,3.5,13.2,3.4,0.3,381.1,1437.1,759.2,789.4,None
2195,1996.0,17.5,17.28,140.96,142.26,3.69,13.21,15.26,None,159.49,260.87,46.26,4487.17,24.41,1.51,1.5,32.59,63.49,1.52,45.31,790.9,865.79,54.46,1.0,0.65,0.2775,0,2629.8,6.8,2.0,3.5,13.2,3.7,0.3,386.1,1327.5,755.7,714.8,600.39
2196,1996.71,17.5,17.43,140.97,142.73,3.68,13.48,16.19,None,159.48,260.88,46.01,4487.09,24.64,1.51,1.5,32.58,63.56,1.52,45.36,791.89,866.89,54.52,1.0,0.65,0.2747,0,2600.0,6.8,2.0,4.3,12.5,3.5,0.4,382.0,1305.9,607.0,734.0,None
2197,1997.41,17.5,17.51,140.97,142.32,3.68,13.68,15.84,None,159.41,261.02,45.8,4487.08,24.53,1.51,1.5,32.57,63.57,1.52,45.42,792.9,868.0,54.57,1.0,0.65,0.2832,0,2682.3,7.0,2.0,3.2,12.9,3.5,0.5,381.3,1347.2,826.1,761.6,None
2198,1998.12,17.5,17.31,140.8,142.16,3.85,13.78,20.22,None,159.52,261.32,45.63,4487.27,24.79,1.5,1.5,32.57,63.53,1.52,45.48,793.89,869.11,54.63,1.0,0.66,0.2855,0,2705.0,6.2,1.7,3.2,13.0,3.1,0.3,434.3,1627.6,849.3,868.7,None
2199,1998.83,17.5,17.43,140.98,142.76,3.67,13.44,16.12,None,159.47,261.13,45.31,4487.37,24.83,1.5,1.5,32.56,63.51,1.52,45.54,794.89,870.22,54.69,1.0,0.65,0.2835,0,2684.3,7.1,1.7,3.2,13.1,3.6,0.4,378.3,1604.5,842.8,755.9,None
2200,1999.53,17.5,17.25,141.03,142.82,3.62,13.45,15.51,None,159.52,260.97,45.06,4487.29,24.74,1.51,1.5,32.55,63.52,1.52,45.59,795.89,871.34,54.75,1.0,0.65,0.2796,0,2658.6,7.1,1.8,3.3,13.0,4.2,0.5,374.7,1489.4,807.9,637.3,600.39
2201,2000.24,17.5,17.41,141.01,142.66,3.64,14.05,17.17,None,159.46,260.75,44.73,4487.14,24.81,1.51,1.5,32.55,63.66,1.52,45.65,796.89,872.45,54.8,1.0,0.65,0.2646,0,2510.0,6.9,1.7,3.3,12.4,2.9,0.2,363.9,1463.5,767.3,876.4,600.39
2202,2000.95,17.5,12.11,140.77,144.1,3.88,13.94,19.6,None,159.4,260.96,44.4,4487.04,25.06,1.5,1.5,32.54,63.88,1.52,45.74,797.9,874.06,54.88,1.0,0.7,0.2575,0,2410.1,5.9,1.8,3.3,12.0,4.0,0.5,410.6,1368.6,738.4,607.4,600.39
2203,2001.65,17.5,17.41,141.02,142.73,3.63,13.64,15.73,None,159.45,260.83,44.1,4487.1,24.94,1.5,1.5,32.54,63.98,1.52,45.79,798.89,875.16,54.94,1.0,0.65,0.2536,0,2379.6,5.4,1.7,3.3,12.0,3.9,0.5,440.3,1391.6,724.8,611.3,600.39
2204,2002.36,17.5,17.42,141.05,142.66,3.6,13.7,15.9,None,159.48,260.73,43.83,4487.04,24.98,1.51,1.5,32.55,64.01,1.52,45.85,799.89,876.27,55.0,1.0,0.65,0.2639,0,2470.4,5.9,1.6,3.4,12.5,3.3,0.2,421.0,1500.0,726.4,743.4,600.39
