DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
1832,1831.51,17.5,18.88,128.24,133.13,9.24,12.33,19.63,None,160.01,175.68,98.69,4229.25,28.38,1.31,1.34,17.5,None,1.32,26.77,789.6,506.06,52.52,1.03,1.01,1.5471,0,13089.7,66.5,26.6,4.7,61.2,1.0,0.0,196.7,491.4,2787.4,13086.8,600.0,None,None,None,None
1833,1832.51,17.5,45.06,131.94,132.51,5.54,10.67,12.89,None,159.99,175.67,98.35,4229.05,28.32,1.31,1.35,17.5,None,1.31,26.79,790.61,506.49,52.55,1.19,0.74,1.4962,0,12617.1,64.9,26.9,4.7,59.2,1.9,0.4,194.5,468.7,2685.6,6719.1,600.0,None,None,None,None
1834,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.34,None,None,None,None,None,None,None,None,None,1.5848,0,13491.0,69.4,27.7,4.9,63.1,1.9,0.4,194.3,487.1,2765.1,7184.5,600.0,None,None,None,None
1835,1834.51,17.5,44.93,132.09,132.82,5.38,10.46,12.36,None,160.17,176.09,97.83,4229.03,28.03,1.31,1.34,17.5,None,1.32,26.84,792.61,507.35,52.59,1.19,0.73,1.7436,0,13852.9,70.2,27.7,4.9,65.4,3.0,0.9,197.3,500.1,2839.3,4544.6,600.0,None,None,None,None
1836,1835.51,17.5,45.04,132.0,132.6,5.48,10.89,12.56,None,159.99,175.88,97.63,4229.18,27.92,1.31,1.34,17.5,None,1.31,26.86,793.59,507.77,52.61,1.2,0.74,1.8258,0,15607.8,79.2,31.9,5.8,74.4,1.0,0.0,197.0,489.7,2672.1,15604.4,600.0,None,None,None,None
1837,1836.51,17.5,43.13,131.61,133.91,5.87,11.38,17.47,None,159.88,175.82,97.55,4229.05,27.64,1.31,1.34,17.5,None,1.31,26.88,794.62,508.24,52.63,1.17,0.76,1.7986,0,15486.8,79.2,31.4,5.8,74.4,1.0,0.0,195.5,493.0,2651.4,15483.4,600.0,None,None,None,None
1838,1837.51,17.5,44.9,132.06,132.53,5.42,10.97,12.96,None,159.96,176.13,97.39,4229.02,27.89,1.31,1.34,17.5,None,1.31,26.9,795.59,508.66,52.65,1.2,0.74,1.9325,0,16458.9,84.2,33.7,6.3,76.9,1.0,0.0,195.5,488.0,2624.2,16455.3,600.0,None,None,None,None
1839,1838.51,17.5,43.97,132.11,132.46,5.36,10.63,12.32,None,159.99,176.39,97.31,4228.95,27.89,1.31,1.34,17.5,None,1.31,26.93,796.59,509.1,52.68,1.2,0.74,1.8931,0,16458.9,84.2,33.7,6.3,76.9,1.0,0.0,195.5,488.0,2624.2,16455.3,600.0,None,None,None,None
1840,1839.51,17.5,45.55,132.25,132.58,5.23,10.48,12.71,None,160.07,176.3,97.31,4228.89,27.95,1.3,1.34,17.5,None,1.31,26.95,797.58,509.52,52.7,1.2,0.73,1.915,0,15839.2,80.4,31.7,6.0,74.3,1.0,0.0,197.0,499.9,2648.7,15835.7,600.0,None,None,None,None
1841,1840.51,17.5,45.56,132.28,132.56,5.19,10.52,12.24,None,159.9,176.43,97.1,4228.9,28.09,1.31,1.34,17.5,None,1.31,26.97,798.59,509.95,52.72,1.2,0.73,1.9981,0,16879.3,86.2,33.6,6.6,79.5,1.0,0.0,195.7,501.7,2548.2,16875.6,600.0,None,None,None,None
1842,1841.51,17.5,21.49,133.42,134.47,4.06,8.26,12.21,None,159.93,176.7,97.02,4228.85,27.82,1.31,1.34,17.5,None,1.31,27.01,799.58,510.84,52.77,1.09,0.81,1.9089,0,16846.1,86.2,33.6,6.6,79.1,1.0,0.0,195.4,500.7,2543.2,16842.4,600.0,None,None,None,None
1843,1842.51,17.5,10.05,134.14,134.69,3.34,6.81,9.45,None,159.99,176.43,96.81,4229.01,27.76,1.3,1.34,17.5,None,1.31,27.11,800.58,512.78,52.87,1.03,0.9,1.6513,0,14382.6,76.0,30.6,5.8,67.5,1.0,0.0,189.3,469.8,2465.7,14379.4,600.0,None,None,None,None
1844,1843.51,17.5,9.97,133.96,134.45,3.52,6.75,9.32,None,159.97,176.38,96.7,4228.87,27.96,1.31,1.34,17.5,None,1.31,27.21,801.58,514.73,52.97,1.03,0.91,0.9192,0,7032.7,41.1,18.1,3.5,33.7,3.9,1.3,171.1,388.7,2036.1,1784.3,600.0,None,None,None,None
1845,1844.51,17.5,13.96,133.58,134.71,3.63,5.84,8.95,None,159.46,175.11,96.19,4213.7,28.67,1.3,1.33,17.5,None,1.31,27.37,803.75,517.86,53.26,1.03,0.87,0.6081,0,5170.6,30.6,14.1,2.9,24.9,1.0,0.0,169.1,365.8,1773.8,5169.5,600.0,None,None,None,None
1846,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.0,None,None,None,None
1847,1846.51,17.5,13.96,133.58,134.71,3.63,5.84,0.04,None,159.0,175.1,111.9,4214.0,29.0,1.3,1.34,17.5,None,1.3,27.37,806.06,517.86,53.26,1.11,0.8,0.2426,0,2045.5,12.9,8.0,2.3,9.7,1.0,0.0,158.8,257.0,898.7,2045.0,600.0,None,None,None,None
1848,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.0,None,None,None,None
1849,1848.51,17.5,10.05,133.58,137.21,2.7,6.81,46.35,None,160.0,176.0,107.16,4220.0,29.0,1.3,1.33,17.5,None,1.3,27.72,806.6,520.32,53.43,1.03,1.16,0.4335,0,3156.8,19.0,10.8,2.8,14.9,2.2,0.5,165.9,291.5,1113.1,1429.8,600.0,None,None,None,None
1850,1849.51,17.5,48.31,133.02,133.55,5.57,11.1,13.1,None,159.83,177.15,91.01,4229.61,28.98,1.3,1.33,17.5,None,1.31,27.74,807.62,520.73,53.45,1.03,0.73,0.5551,0,4383.3,24.6,13.0,3.1,21.0,2.7,0.8,178.5,336.8,1393.7,1597.1,600.0,None,None,None,None
1851,1850.51,17.5,25.9,133.34,134.78,5.25,9.14,13.45,None,159.93,177.29,90.55,4229.52,28.43,1.3,1.33,17.5,None,1.31,27.78,808.58,521.46,53.49,1.07,0.83,0.925,0,7815.5,40.1,17.9,3.9,37.0,2.0,0.5,195.1,437.0,1995.8,3875.9,600.0,None,None,None,None
1852,1851.51,17.5,47.06,133.05,133.72,5.54,11.08,13.15,None,160.18,177.5,90.15,4229.42,28.29,1.3,1.33,17.5,None,1.31,27.8,809.58,521.88,53.51,1.07,0.73,1.0749,0,9030.5,43.5,19.2,4.0,42.4,1.0,0.0,207.6,470.4,2286.2,9028.5,600.0,None,None,None,None
1853,1852.51,17.5,46.38,133.08,134.26,5.51,10.91,13.75,None,159.89,177.25,89.9,4229.55,28.47,1.3,1.34,17.5,None,1.31,27.82,810.59,522.3,53.53,1.07,0.73,1.1856,0,10078.7,47.2,20.0,4.2,47.4,1.0,0.0,213.5,502.9,2405.4,10076.5,600.0,None,None,None,None
1854,1853.51,17.5,48.81,133.17,134.0,5.42,10.92,12.68,None,160.11,177.05,89.64,4229.64,28.34,1.3,1.34,17.5,None,1.31,27.84,811.6,522.71,53.55,1.07,0.72,1.2557,0,10585.1,49.9,20.5,4.2,50.0,1.0,0.0,212.2,516.4,2526.3,10582.8,600.0,None,None,None,None
1855,1854.51,17.5,46.29,132.85,133.84,5.74,11.04,12.92,None,160.0,177.22,89.48,4229.59,28.65,1.3,1.19,17.5,None,1.31,27.87,812.58,523.12,53.57,1.2,0.74,2.1525,0,18628.2,81.2,28.8,5.6,87.1,5.2,1.9,229.4,647.6,3337.2,3606.9,600.0,None,None,None,None
1856,1855.51,17.5,47.58,132.75,134.02,5.84,11.27,13.2,None,160.11,177.26,89.3,4229.52,28.2,1.3,0.18,17.5,None,1.31,27.89,813.59,523.53,53.59,1.2,0.74,0.2821,0,1883.7,8.2,2.5,1.2,8.2,5.4,2.0,229.8,756.8,1580.3,347.1,600.0,None,None,None,None
1857,1856.51,17.5,45.81,132.77,133.64,5.82,11.46,13.57,None,159.77,177.09,89.09,4229.51,28.68,1.3,1.35,17.5,None,1.31,27.91,814.58,523.95,53.61,1.2,0.74,0.9616,0,7438.8,38.2,14.2,2.4,34.7,1.0,0.0,194.6,524.5,3075.2,7437.2,600.0,None,None,None,None
1858,1857.51,17.5,47.58,132.89,133.91,5.7,11.21,13.24,None,160.04,177.14,88.81,4229.43,28.7,1.3,1.34,17.5,None,1.31,27.93,815.59,524.37,53.63,1.2,0.74,1.2917,0,10685.1,54.2,21.4,3.9,50.0,1.0,0.0,197.1,499.2,2729.3,10682.8,600.0,None,None,None,None
1859,1858.51,17.5,48.17,132.99,133.91,5.6,11.12,13.28,None,160.02,177.41,88.6,4229.47,28.59,1.3,1.35,17.5,None,1.31,27.95,816.61,524.78,53.65,1.2,0.73,1.5481,0,13226.5,65.7,25.3,4.6,61.4,1.0,0.0,201.3,522.6,2861.0,13223.5,600.0,None,None,None,None
1860,1859.51,17.5,33.13,131.81,134.97,6.78,11.64,18.73,None,159.97,176.98,87.39,4229.4,29.01,1.3,1.34,17.5,None,1.31,28.1,821.47,527.64,53.8,1.07,0.83,1.8581,0,15905.6,75.7,30.0,5.7,74.7,1.0,0.0,210.2,530.2,2770.5,15902.1,600.0,None,None,None,None
1861,1860.51,17.5,27.85,133.65,137.07,4.94,9.53,14.2,None,159.88,176.97,85.98,4229.22,28.88,1.31,1.34,17.5,None,1.31,28.13,822.47,528.34,53.84,1.11,0.8,1.4768,0,12947.6,60.5,26.5,5.0,60.9,1.0,0.0,214.0,489.0,2588.5,12944.7,600.0,None,None,None,None
1862,1861.51,17.5,45.44,132.99,134.89,5.6,11.26,13.26,None,159.93,176.43,85.33,4229.39,29.09,1.31,1.34,17.5,None,1.31,28.17,824.24,529.1,53.87,1.11,0.74,1.4651,0,12510.2,59.0,26.2,5.1,58.2,1.0,0.0,211.9,477.4,2474.8,12507.5,600.0,None,None,None,None
1863,1862.51,17.5,38.91,131.58,134.12,7.01,13.2,18.3,None,159.93,176.1,84.89,4229.17,29.38,1.31,1.34,17.5,None,1.31,28.2,825.26,529.61,53.9,1.11,0.81,1.4324,0,12197.6,57.9,25.8,5.2,57.2,1.0,0.0,210.8,472.2,2339.4,12194.9,600.0,None,None,None,None
1864,1863.51,17.5,42.86,132.91,134.24,5.68,11.37,13.35,None,160.12,175.68,84.53,4229.17,28.95,1.31,1.34,17.5,None,1.32,28.22,826.23,530.06,53.92,1.19,0.75,1.493,0,12652.7,59.9,26.5,5.6,59.3,1.0,0.0,211.1,477.8,2244.2,12649.9,600.0,None,None,None,None
1865,1864.51,17.5,42.34,132.73,134.3,5.86,11.76,14.42,None,160.06,175.95,84.08,4229.17,29.45,1.31,1.34,17.5,None,1.31,28.24,827.22,530.51,53.94,1.18,0.76,1.5157,0,12766.5,60.9,27.1,5.6,60.9,1.0,0.0,209.6,470.8,2264.4,12763.7,600.0,None,None,None,None
1866,1865.51,17.5,42.42,132.64,133.95,5.95,11.69,13.74,None,159.97,175.7,83.81,4228.94,29.19,1.31,1.34,17.5,None,1.31,28.27,828.23,530.98,53.97,1.18,0.76,1.5169,0,12994.5,62.7,27.9,5.5,62.5,1.0,0.0,207.4,466.4,2345.2,12991.7,600.0,None,None,None,None
1867,1866.51,17.5,21.92,130.7,135.27,7.88,12.12,24.72,None,159.96,175.76,83.17,4228.98,28.81,1.31,1.34,17.5,None,1.31,28.31,829.23,531.87,54.01,1.03,0.94,1.4858,0,12688.7,62.2,27.9,6.0,61.2,1.2,0.1,203.9,455.5,2125.8,10995.4,600.0,None,None,None,None
1868,1867.51,17.5,33.39,131.55,135.63,7.04,13.24,19.39,None,159.79,175.84,82.79,4228.88,28.41,1.31,1.34,17.5,None,1.31,28.34,830.23,532.45,54.04,1.07,0.84,1.3855,0,11702.3,57.8,27.0,5.8,56.7,1.0,0.0,202.6,433.9,2015.2,11699.7,600.0,None,None,None,None
1869,1868.51,17.5,42.82,133.12,135.6,5.47,11.27,14.1,None,160.0,175.76,83.07,4229.13,28.32,1.31,1.35,17.5,None,1.32,28.37,831.23,532.91,54.07,1.07,0.74,1.3105,0,11591.0,57.3,26.1,5.6,56.2,1.0,0.0,202.2,444.7,2055.1,11588.5,600.0,None,None,None,None
1870,1869.51,17.5,34.2,131.88,135.93,6.71,12.43,21.65,None,159.96,176.1,82.81,4228.9,28.57,1.31,1.35,17.5,None,1.32,28.4,832.24,533.48,54.1,1.09,0.82,1.2942,0,10988.5,55.1,25.0,5.5,53.3,1.0,0.0,199.4,439.6,1988.9,10986.1,600.0,None,None,None,None
1871,1870.51,17.5,38.48,132.33,134.36,6.25,12.67,19.05,None,159.96,176.33,82.56,4228.84,28.5,1.31,1.34,17.5,None,1.31,28.42,833.22,533.98,54.12,1.14,0.79,1.3172,0,11115.0,55.9,25.1,5.5,53.5,1.0,0.0,199.0,443.5,2011.8,11112.5,600.0,None,None,None,None
1872,1871.51,17.5,44.46,133.02,135.37,5.57,11.9,13.72,None,160.04,176.31,82.19,4228.83,28.56,1.3,1.35,17.5,None,1.31,28.44,834.23,534.42,54.14,1.14,0.74,1.3135,0,11210.0,56.0,24.7,5.3,53.2,1.7,0.3,200.1,453.3,2120.3,6578.7,600.0,None,None,None,None
1873,1872.51,17.5,45.44,132.91,133.9,5.67,11.5,13.22,None,160.1,176.43,82.03,4228.93,28.38,1.31,1.35,17.5,None,1.31,28.47,835.25,534.86,54.17,1.14,0.74,1.4022,0,11877.4,58.8,24.8,5.2,56.3,1.0,0.0,202.1,478.1,2290.7,11874.8,600.0,None,None,None,None
1874,1873.51,17.5,44.81,133.0,133.88,5.59,11.63,13.73,None,160.06,176.05,81.91,4228.97,28.28,1.31,1.34,17.5,None,1.32,28.49,836.24,535.29,54.19,1.14,0.74,1.431,0,12244.5,60.6,25.3,5.3,57.4,1.0,0.0,202.1,483.5,2311.2,12241.8,600.0,None,None,None,None
1875,1874.51,17.5,43.11,132.99,135.01,5.6,11.49,13.82,None,159.94,176.32,81.75,4228.81,28.38,1.31,1.34,17.5,None,1.31,28.51,837.22,535.74,54.21,1.2,0.75,1.4551,0,12385.1,60.8,25.3,5.3,58.7,1.0,0.0,203.6,489.1,2323.7,12382.4,600.0,None,None,None,None
1876,1875.51,17.5,42.65,132.97,135.04,5.62,11.37,13.31,None,160.11,176.3,81.62,4228.86,28.36,1.3,1.34,17.5,None,1.31,28.54,838.24,536.2,54.24,1.2,0.75,1.4936,0,12594.5,61.3,25.2,5.2,58.5,1.0,0.0,205.3,499.0,2439.8,12591.7,600.0,None,None,None,None
1877,1876.51,17.5,38.26,131.99,134.17,6.6,12.19,16.73,None,159.94,176.82,81.53,4228.89,28.18,1.31,1.34,17.5,None,1.31,28.56,839.22,536.7,54.26,1.13,0.8,1.556,0,13074.0,64.0,26.1,5.3,62.3,1.2,0.1,204.2,500.8,2450.6,11201.2,600.0,None,None,None,None
1878,1877.51,17.5,37.18,133.07,136.83,5.52,12.18,19.21,None,160.0,176.57,81.32,4228.91,28.09,1.3,1.34,17.5,None,1.31,28.59,840.23,537.23,54.29,1.17,0.77,1.6216,0,13867.9,68.2,26.5,5.4,66.3,1.2,0.1,203.5,523.8,2561.5,11533.6,600.0,None,None,None,None
1879,1878.51,17.5,45.06,133.18,133.83,5.4,11.23,13.71,None,160.11,176.6,81.32,4228.73,28.26,1.31,1.34,17.5,None,1.31,28.61,841.23,537.66,54.31,1.17,0.74,1.6077,0,13867.9,68.2,26.5,5.4,66.3,1.0,0.0,203.5,523.8,2561.5,13864.9,600.0,None,None,None,None
1880,1879.51,17.5,45.55,133.34,134.21,5.25,11.15,13.55,None,159.95,176.53,81.26,4228.88,28.34,1.31,1.34,17.5,None,1.31,28.63,842.22,538.09,54.33,1.17,0.73,1.5551,0,13284.1,58.6,25.3,5.3,63.5,1.0,0.0,226.7,525.1,2515.9,13281.2,600.0,None,None,None,None
1881,1880.51,17.5,45.05,133.25,133.98,5.33,11.15,13.18,None,159.9,176.97,80.99,4228.93,28.18,1.3,1.34,17.5,None,1.31,28.65,843.22,538.52,54.35,1.17,0.73,1.5722,0,13403.3,62.7,25.5,5.3,64.0,1.0,0.0,213.6,526.0,2538.5,13400.3,600.0,None,None,None,None
1882,1881.51,17.5,44.93,133.44,134.36,5.15,11.13,13.11,None,159.97,177.14,80.72,4228.79,28.13,1.3,1.34,17.5,None,1.31,28.68,844.22,538.96,54.37,1.17,0.73,1.4977,0,12867.6,62.7,24.6,5.0,63.3,1.0,0.0,205.1,523.5,2572.0,12864.8,600.0,None,None,None,None
1883,1882.51,17.5,44.93,133.57,134.56,5.02,11.08,12.89,None,160.0,177.18,80.67,4228.65,27.91,1.3,1.35,17.5,None,1.31,28.7,845.22,539.39,54.4,1.17,0.72,1.5197,0,13040.8,56.6,23.8,5.0,62.1,1.0,0.0,230.6,546.8,2606.6,13038.0,600.0,None,None,None,None
1884,1883.51,17.5,45.06,133.13,133.93,5.45,11.09,12.82,None,159.89,177.36,80.65,4228.64,27.77,1.3,1.34,17.5,None,1.31,28.72,846.23,539.82,54.42,1.17,0.74,1.508,0,12925.4,57.2,23.7,5.0,61.6,1.0,0.0,226.0,544.5,2588.2,12922.6,600.0,None,None,None,None
1885,1884.51,17.5,3.87,133.69,137.55,4.97,6.89,18.84,None,134.49,173.87,80.78,4163.33,28.18,1.3,1.34,17.5,None,1.31,28.98,847.23,544.79,54.8,1.03,1.12,1.4188,0,12415.8,55.4,23.6,4.8,59.4,1.2,0.1,224.0,527.1,2585.0,10738.4,600.0,None,None,None,None
1886,1885.51,17.5,43.37,134.42,135.75,4.85,10.31,14.41,None,159.99,176.19,79.63,4184.9,29.14,1.3,1.33,17.5,None,1.31,29.0,848.24,545.25,54.82,1.03,0.73,0.5025,0,4203.4,21.6,11.0,3.0,20.0,1.0,0.0,194.5,383.4,1409.6,4202.5,600.0,None,None,None,None
1887,1886.51,17.5,38.12,134.45,136.22,4.82,10.04,12.73,None,159.87,175.81,78.71,4184.89,29.06,1.3,1.33,17.5,None,1.31,29.04,849.7,546.0,54.86,1.03,0.75,0.7529,0,6176.5,30.8,14.0,3.6,29.3,1.0,0.0,200.6,441.1,1726.3,6175.2,600.0,None,None,None,None
1888,1887.51,17.5,22.39,134.85,137.47,4.42,8.49,17.69,None,160.0,175.85,77.78,4185.01,28.81,1.3,1.34,17.5,None,1.31,29.09,850.68,546.85,54.91,1.1,0.82,0.9752,0,7935.6,38.5,16.0,4.1,40.3,1.0,0.0,206.0,496.6,1942.6,7933.8,600.0,None,None,None,None
1889,1888.51,17.5,47.58,134.05,135.28,5.21,10.96,13.99,None,160.01,175.65,77.18,4185.01,28.82,1.3,1.34,17.5,None,1.31,29.11,851.69,547.26,54.93,1.1,0.72,1.1835,0,9599.7,46.0,18.0,4.3,45.0,1.0,0.0,208.7,533.5,2212.9,9597.6,600.0,None,None,None,None
1890,1889.51,17.5,45.97,133.82,136.08,5.44,11.62,13.94,None,159.91,175.78,76.65,4184.98,28.94,1.3,1.34,17.5,None,1.31,29.13,852.69,547.69,54.95,1.1,0.74,1.4128,0,12159.7,57.6,22.2,4.9,58.1,1.0,0.0,211.2,547.9,2486.6,12157.0,600.0,None,None,None,None
1891,1890.51,17.5,45.82,133.99,134.36,5.28,11.47,13.3,None,159.92,175.85,76.4,4184.94,28.84,1.3,1.32,17.5,None,1.31,29.15,853.68,548.11,54.97,1.1,0.73,1.9585,0,17019.3,76.2,26.1,5.2,81.2,1.0,0.0,223.3,651.4,3297.0,17015.6,600.0,None,None,None,None
1892,1891.51,17.5,48.7,133.9,134.75,5.37,11.22,13.81,None,160.08,175.75,76.17,4184.98,28.71,1.3,0.19,17.5,None,1.31,29.17,854.68,548.51,54.99,1.1,0.72,0.3573,0,1464.2,5.8,2.4,0.7,6.5,1.0,0.0,251.5,610.3,None,1463.9,600.0,None,None,None,None
1893,1892.51,17.5,40.94,133.02,136.76,6.24,12.07,18.26,None,159.94,176.0,75.85,4184.93,28.52,1.3,1.35,17.5,None,1.31,29.19,855.68,548.99,55.01,1.17,0.78,1.1225,0,8743.9,41.9,17.9,3.9,41.7,1.0,0.0,208.9,487.3,2226.0,8742.0,600.0,None,None,None,None
1894,1893.51,17.5,43.62,134.27,136.9,5.0,11.31,13.82,None,160.12,176.29,75.54,4184.94,28.33,1.3,1.35,17.5,None,1.31,29.22,856.68,549.43,55.04,1.17,0.73,1.3046,0,10636.9,46.2,21.7,4.7,48.8,1.1,0.0,230.3,490.3,2277.2,9620.9,600.0,None,None,None,None
1895,1894.51,17.5,47.51,134.09,134.85,5.17,11.07,13.52,None,160.04,176.27,75.21,4184.91,28.21,1.3,1.35,17.5,None,1.31,29.24,857.68,549.85,55.06,1.17,0.72,1.4993,0,12226.3,57.7,24.5,5.1,58.5,1.2,0.1,211.7,498.3,2411.0,9949.8,600.0,None,None,None,None
1896,1895.51,17.5,43.84,133.89,135.32,5.38,11.63,15.2,None,159.91,176.16,75.19,4184.88,27.96,1.3,1.35,17.5,None,1.31,29.26,858.68,550.29,55.08,1.17,0.74,1.5831,0,13675.8,64.5,26.7,5.4,65.3,1.0,0.0,212.0,512.8,2551.0,13672.8,600.0,None,None,None,None
1897,1896.51,17.5,44.78,134.23,135.27,5.04,11.09,13.0,None,159.91,176.41,75.1,4184.93,28.37,1.3,1.35,17.5,None,1.31,29.28,859.68,550.72,55.1,1.17,0.73,1.58,0,13675.8,64.7,26.7,5.4,65.3,1.9,0.4,211.3,512.8,2529.3,7240.5,600.0,None,None,None,None
1898,1897.51,17.5,45.48,134.08,135.25,5.19,11.24,13.54,None,160.01,176.37,75.0,4184.94,28.47,1.3,1.34,17.5,None,1.31,29.31,860.69,551.16,55.12,1.17,0.73,1.6498,0,13809.6,67.1,26.6,5.3,65.2,1.0,0.0,205.9,519.1,2581.7,13806.6,600.0,None,None,None,None
1899,1898.51,17.5,39.21,133.71,136.65,5.56,11.92,18.41,None,160.07,176.35,74.85,4184.87,28.6,1.3,1.34,17.5,None,1.31,29.33,861.69,551.66,55.15,1.19,0.77,1.6425,0,14190.0,67.2,27.8,6.2,67.8,2.0,0.5,211.1,509.6,2294.6,7006.7,600.0,None,None,None,None
1900,1899.51,17.5,44.97,134.55,136.36,4.72,11.02,13.79,None,160.0,176.41,74.45,4184.91,28.99,1.31,1.34,17.5,None,1.31,29.35,862.72,552.1,55.17,1.19,0.71,1.6798,0,14218.8,68.5,28.8,5.7,67.5,2.0,0.5,207.5,493.2,2483.2,7020.9,600.0,None,None,None,None
1901,1900.51,17.5,44.27,134.19,136.05,5.08,11.1,13.55,None,159.87,176.5,74.16,4184.91,28.79,1.3,1.34,17.5,None,1.31,29.38,863.69,552.53,55.19,1.19,0.73,1.7403,0,14943.7,72.3,30.8,6.1,71.1,1.0,0.0,206.7,484.6,2434.2,14940.4,600.0,None,None,None,None
1902,1901.51,17.5,44.11,134.21,135.96,5.06,11.46,13.44,None,160.08,176.58,73.83,4184.91,28.67,1.31,1.34,17.5,None,1.31,29.4,864.67,552.97,55.22,1.19,0.73,1.8551,0,15827.8,79.1,32.3,6.1,75.3,1.0,0.0,200.1,489.7,2578.2,15824.3,600.0,None,None,None,None
1903,1902.51,17.5,44.5,133.88,135.61,5.22,11.58,13.37,None,160.06,176.39,73.46,4184.9,28.45,1.31,1.34,17.5,None,1.31,29.42,865.68,553.41,55.24,1.19,0.73,1.8678,0,16065.0,79.7,32.4,6.3,75.8,1.0,0.0,201.5,495.7,2555.7,16061.4,600.0,None,None,None,None
1904,1903.51,17.5,42.82,134.07,135.84,4.44,11.23,13.12,None,159.85,176.1,73.13,4184.87,28.6,1.31,1.34,17.5,None,1.32,29.44,866.68,553.86,55.26,1.19,0.71,1.8688,0,16065.8,81.3,32.7,6.3,76.1,1.0,0.0,197.5,491.7,2555.8,16062.3,600.0,None,None,None,None
1905,1904.51,17.5,42.33,134.12,135.16,4.39,11.55,13.37,None,159.93,176.4,72.83,4184.87,28.63,1.31,1.34,17.5,None,1.31,29.47,867.67,554.32,55.28,1.19,0.71,1.9812,0,16065.8,81.3,32.7,6.1,76.1,1.0,0.0,197.5,491.7,2624.3,16062.3,600.0,None,None,None,None
1906,1905.51,17.5,42.42,134.16,135.06,4.35,11.35,13.27,None,160.06,176.21,72.54,4184.87,28.21,1.31,1.34,17.5,None,1.31,29.49,868.69,554.79,55.31,1.19,0.71,2.1135,0,18237.2,93.1,36.8,6.9,86.5,1.0,0.0,195.8,495.1,2624.4,18233.2,600.0,None,None,None,None
1907,1906.51,17.5,44.34,134.03,134.8,4.48,11.37,13.53,None,160.05,176.53,72.21,4184.87,28.25,1.31,1.34,17.5,None,1.31,29.51,869.7,555.23,55.33,1.19,0.71,2.0986,0,18237.2,93.1,36.8,7.0,86.5,1.0,0.0,195.8,495.1,2611.3,18233.2,600.0,None,None,None,None
1908,1907.51,17.5,45.06,134.04,134.8,4.46,11.51,13.79,None,159.95,176.19,71.98,4184.87,28.41,1.31,1.35,17.5,None,1.32,29.54,870.7,555.67,55.35,1.19,0.7,2.0457,0,17468.8,86.7,35.9,6.6,83.3,1.0,0.0,201.6,486.2,2638.8,17464.9,600.0,None,None,None,None
1909,1908.51,17.5,44.93,134.17,134.85,4.34,11.28,13.55,None,160.01,176.34,71.83,4184.91,28.38,1.31,1.35,17.5,None,1.31,29.56,871.7,556.1,55.38,1.19,0.7,2.018,0,17178.0,91.7,36.7,7.0,82.5,1.6,0.3,187.3,468.4,2468.5,10501.3,600.0,None,None,None,None
1910,1909.51,17.5,43.92,134.08,134.8,4.43,11.7,13.98,None,160.1,176.37,71.53,4184.91,28.64,1.31,1.34,17.5,None,1.31,29.58,872.68,556.53,55.4,1.19,0.71,1.8658,0,13581.7,71.7,28.7,5.8,64.8,1.0,0.0,189.5,473.1,2360.8,13578.7,600.0,None,None,None,None
1911,1910.51,17.5,44.93,134.16,134.9,4.35,11.5,13.75,None,159.83,176.1,71.21,4184.91,28.58,1.31,1.34,17.5,None,1.31,29.6,873.67,556.97,55.42,1.19,0.7,0.0763,0,2417.9,13.1,5.4,1.4,11.1,1.0,0.0,184.8,449.8,1701.5,2417.3,600.0,None,None,None,None
1912,1911.51,17.5,45.69,134.04,134.8,4.47,11.24,14.19,None,159.94,176.15,71.06,4184.87,28.84,1.31,1.34,17.5,None,1.31,29.63,874.69,557.4,55.44,1.19,0.7,0.0483,0,191.3,0.6,0.3,0.4,0.7,1.0,0.0,None,None,None,191.2,600.0,None,None,None,None
1913,1912.51,17.5,44.93,134.18,134.76,4.33,11.42,14.09,None,160.05,176.18,70.78,4184.87,28.45,1.31,1.34,17.5,None,1.32,29.65,875.69,557.84,55.46,1.19,0.7,0.0395,0,175.2,0.6,0.4,0.5,0.7,7.3,2.9,None,None,None,23.9,600.0,None,None,None,None
1914,1913.51,17.5,45.06,133.96,134.78,4.54,11.31,13.19,None,159.97,176.31,70.58,4184.87,28.33,1.31,1.34,17.5,None,1.32,29.67,876.69,558.27,55.48,1.19,0.71,0.0337,0,147.7,0.6,0.4,0.5,0.6,1.0,0.0,None,None,None,147.6,600.0,None,None,None,None
1915,1914.51,17.5,45.61,134.12,135.06,4.39,11.36,13.73,None,159.97,176.1,70.19,4184.87,28.73,1.31,1.34,17.5,None,1.32,29.69,877.67,558.69,55.51,1.19,0.7,0.0282,0,141.1,0.4,0.3,0.3,0.6,1.0,0.0,None,None,None,141.1,600.0,None,None,None,None
