TDEP,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFOA,MFIA,MDOA,MDIA,MTOA,MTIA,MROA,MRIA,ECDT,BDTI,BDDI,BRTI,BRVC,TCTI,FPPG,DXC,GASA,GASX,HSA,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,EPNA,C1C2,C1C3,C1C4,C1C5,LITH,WLFL,WLCL,CCAL,CDOL
1688,1616.04,17.5,19.8,123.45,124.22,5.41,12.74,14.58,140,140,256.97,92.65,4186.46,4273.3,1.4,1.4,18.24,47.74,0,0,1.4,17.92,323.4,107.43,137068.0,107.43,1.28,0.74,0.33,0.33,0,0,3235.0,6.48,2.57,0.6491,0.0,0.0,0.0,None,499.58,1257.36,59.63,None,90,None,None,None,None
1689,1616.87,17.5,19.85,122.94,124.06,5.69,13.0,15.36,140,140,257.31,92.36,4200.71,4277.81,1.4,1.4,18.24,47.74,0,0,1.4,17.97,324.3,107.48,137452.0,107.48,1.27,0.75,0.35,0.35,0,0,3302.2,6.41,2.55,0.6873,0.0,0.0,0.0,None,515.27,1296.31,59.63,None,90,None,None,None,None
1690,1617.69,17.5,19.82,123.11,124.44,5.62,13.12,14.59,140,140,257.04,92.1,4218.25,4276.16,1.4,1.4,18.24,47.74,0,0,1.4,18.01,325.19,107.52,137827.0,107.52,1.27,0.75,0.37,0.37,0,0,3567.6,6.91,2.76,0.7255,0.0,0.0,0.0,None,516.35,1294.19,59.63,None,90,None,None,None,None
1691,1618.52,17.5,19.8,122.89,123.89,6.1,12.94,15.54,140,140,256.65,91.82,4153.81,4275.32,1.4,1.4,18.24,47.74,0,0,1.4,18.07,326.39,107.59,138337.0,107.59,1.25,0.76,0.35,0.35,0,0,3597.6,6.93,2.8,0.7636,0.0,0.0,0.0,None,519.25,1285.39,59.63,None,90,None,None,None,None
1692,1619.34,17.5,19.84,123.3,124.06,5.44,12.36,15.28,140,140,256.39,91.61,4086.12,4278.82,1.4,1.4,18.24,47.74,0,0,1.4,18.12,327.3,107.63,138716.0,107.63,1.28,0.74,0.4,0.42,0,0,3502.4,7.08,2.9,0.8018,0.0,0.0,0.0,None,494.8,1206.82,59.63,None,90,None,None,None,None
1693,1620.17,17.5,19.59,123.19,124.51,5.16,12.47,14.06,140,140,256.32,91.42,4089.88,4278.61,1.4,1.4,18.24,47.74,0,0,1.4,18.17,328.19,107.68,139103.0,107.68,1.29,0.74,0.47,0.47,0,0,4336.3,8.63,3.37,0.84,0.0,0.0,0.0,None,502.75,1288.21,59.63,None,90,None,None,None,None
1694,1620.99,17.5,19.47,123.07,124.5,5.41,13.52,16.49,140,140,256.52,91.11,4163.56,4277.17,1.4,1.4,18.24,47.74,0,0,1.4,18.23,329.39,107.74,139620.0,107.74,1.28,0.75,0.47,0.47,0,0,4854.0,9.86,3.8,0.8782,0.0,0.0,0.0,None,492.06,1277.91,59.63,None,90,None,None,None,None
1695,1621.82,17.5,19.45,122.9,124.87,5.52,12.49,14.21,140,140,256.45,90.83,4156.41,4278.0,1.4,1.4,18.24,47.74,0,0,1.4,18.27,330.29,107.78,140007.0,107.78,1.27,0.75,0.46,0.47,0,0,4829.8,9.91,3.78,0.9164,0.0,0.0,0.0,None,487.38,1279.17,59.63,None,90,None,None,None,None
1696,1622.64,17.5,19.48,124.7,126.14,4.04,11.72,13.48,140,140,256.43,90.62,4146.93,4280.16,1.4,1.4,18.24,47.74,0,0,1.4,18.32,331.19,107.83,140393.0,107.83,1.35,0.7,0.49,0.49,0,0,4814.0,9.7,3.91,0.9545,0.0,0.0,0.0,None,496.24,1232.48,59.63,None,90,None,None,None,None
1697,1623.47,17.5,19.43,123.15,126.28,5.47,13.51,16.38,140,140,255.95,90.27,4120.06,4276.17,1.4,1.4,18.24,47.74,0,0,1.4,18.38,332.4,107.89,140915.0,107.89,1.27,0.75,0.48,0.48,0,0,4995.2,10.23,3.98,0.9927,0.0,0.0,0.0,None,488.32,1256.53,59.63,None,90,None,None,None,None
1698,1624.29,17.5,19.47,122.82,125.13,5.26,12.62,14.4,140,140,255.68,90.14,4096.37,4276.17,1.4,1.4,18.24,47.74,0,0,1.4,18.43,333.3,107.94,141301.0,107.94,1.28,0.74,0.49,0.49,0,0,4935.7,10.31,4.02,1.0309,0.0,0.0,0.0,None,479.01,1229.09,59.63,None,90,None,None,None,None
1699,1625.12,17.5,19.45,120.56,123.63,6.78,13.8,16.12,140,140,256.27,89.96,4095.5,4275.76,1.4,1.4,18.24,47.74,0,0,1.4,18.47,334.2,107.99,141688.0,107.99,1.22,0.78,0.53,0.53,0,0,5085.8,10.92,4.18,1.0691,0.0,0.0,0.0,None,465.82,1216.26,59.63,None,530,None,None,None,None
1700,1625.94,17.5,19.44,122.62,124.93,5.74,12.45,14.01,140,140,255.81,89.6,4070.4,4274.91,1.4,1.4,18.24,47.74,0,0,1.4,18.54,335.39,108.05,142205.0,108.05,1.26,0.75,0.54,0.55,0,0,5557.7,12.32,4.47,1.1073,0.0,0.0,0.0,None,451.13,1242.16,59.63,None,90,None,None,None,None
1701,1626.77,17.5,19.43,124.17,125.67,4.7,11.63,13.59,140,140,256.0,89.47,4099.89,4274.25,1.4,1.4,18.24,47.74,0,0,1.4,18.58,336.29,108.09,142592.0,108.09,1.31,0.72,0.51,0.52,0,0,5648.8,12.46,4.67,1.1455,0.0,0.0,0.0,None,453.44,1209.25,59.63,None,90,None,None,None,None
1702,1627.59,17.5,19.46,124.13,125.47,4.72,11.86,13.66,140,140,255.85,89.39,4094.25,4280.71,1.4,1.4,18.24,47.74,0,0,1.4,18.63,337.19,108.14,142980.0,108.14,1.31,0.72,0.46,0.46,0,0,5116.5,11.48,4.34,1.1836,0.0,0.0,0.0,None,445.85,1179.02,59.63,None,90,None,None,None,None
1703,1628.42,17.5,19.47,124.57,125.7,4.57,12.07,14.23,140,140,256.01,89.13,4055.74,4279.05,1.4,1.4,18.24,47.74,0,0,1.4,18.69,338.39,108.2,143497.0,108.2,1.32,0.72,0.45,0.45,0,0,4702.0,10.44,4.0,1.2218,0.0,0.0,0.0,None,450.36,1175.49,59.63,None,90,None,None,None,None
1704,1629.24,17.5,19.45,124.2,125.27,4.54,12.03,14.13,140,140,255.56,89.04,4069.38,4277.16,1.4,1.4,18.24,47.74,0,0,1.4,18.74,339.3,108.25,143889.0,108.25,1.32,0.72,0.05,0.12,0,0,541.3,1.06,0.0,1.26,0.0,0.0,0.0,None,412.47,1129.93,72.47,None,90,None,None,None,None
1705,1630.07,17.5,19.12,124.31,126.07,4.43,12.27,14.09,140,140,256.29,88.94,4043.61,4276.47,1.4,1.4,18.24,47.74,0,0,1.4,18.78,340.19,108.29,144282.0,108.29,1.32,0.72,0.35,0.35,0,0,1988.3,4.59,0.0,0.0,0.0,0.0,0.0,None,430.0,1129.93,75.98,None,90,None,None,None,None
1706,1630.89,17.5,19.19,122.25,123.98,6.34,13.08,14.76,140,140,255.87,88.71,4073.27,4276.59,1.4,1.4,18.24,48.75,0,0,1.4,18.85,341.39,108.36,144811.0,108.36,1.23,0.77,0.35,0.35,0,0,3487.1,7.52,2.93,0.0,0.0,0.0,0.0,None,463.88,1191.76,75.98,None,90,None,None,None,None
1707,1631.72,17.5,19.86,123.07,123.86,5.33,12.22,14.46,140,140,255.89,88.41,4093.09,4276.63,1.4,1.4,18.24,48.75,0,0,1.4,18.89,342.3,108.4,145186.0,108.4,1.28,0.74,0.35,0.36,0,0,3495.3,7.33,3.01,0.0,0.0,0.0,0.0,None,476.77,1161.78,75.98,None,90,None,None,None,None
1708,1632.54,17.5,20.02,123.76,125.01,4.77,11.98,13.79,140,140,255.93,88.4,4074.24,4277.35,1.4,1.4,18.24,48.75,0,0,1.4,18.94,343.2,108.45,145563.0,108.45,1.32,0.72,0.37,0.37,0,0,3653.0,7.61,2.97,0.0,0.0,0.0,0.0,None,479.75,1228.92,75.98,None,90,None,None,None,None
1709,1633.37,17.5,19.9,123.82,124.98,4.95,12.09,14.3,140,140,255.31,88.11,4100.33,4275.96,1.4,1.4,18.24,48.75,0,0,1.4,19.0,344.4,108.51,146066.0,108.51,1.31,0.73,0.39,0.4,0,0,3740.1,7.81,3.05,0.0,0.0,0.0,0.0,None,478.94,1227.55,75.98,None,90,None,None,None,None
1710,1634.19,17.5,20.04,123.93,124.9,4.73,11.87,13.89,140,140,255.51,87.87,4034.99,4275.54,1.4,1.4,18.24,48.75,0,0,1.4,19.04,345.3,108.55,146443.0,108.55,1.32,0.72,0.37,0.37,0,0,3924.0,7.97,3.17,0.0,0.0,0.0,0.0,None,492.19,1237.15,75.98,None,90,None,None,None,None
1711,1635.02,17.5,20.03,123.68,124.67,5.11,12.57,14.08,140,140,255.55,87.57,4071.09,4277.44,1.4,1.4,18.24,48.75,0,0,1.4,19.09,346.2,108.6,146821.0,108.6,1.3,0.73,0.36,0.37,0,0,3560.7,7.28,2.95,0.0,0.0,0.0,0.0,None,489.06,1206.01,75.98,None,90,None,None,None,None
1712,1635.84,17.5,20.01,123.36,124.52,5.59,12.82,14.51,140,140,255.62,87.43,4065.2,4278.6,1.4,1.4,18.24,48.75,0,0,1.4,19.15,347.39,108.66,147319.0,108.66,1.27,0.75,0.37,0.37,0,0,3617.8,7.55,2.92,0.0,0.0,0.0,0.0,None,478.96,1240.52,75.98,None,90,None,None,None,None
1713,1636.67,17.5,20.02,124.52,125.96,4.65,12.56,14.18,140,140,255.28,87.15,4117.02,4275.38,1.4,1.4,18.24,48.75,0,0,1.4,19.19,348.3,108.7,147701.0,108.7,1.32,0.72,0.37,0.37,0,0,3705.6,7.49,2.92,0.0,0.0,0.0,0.0,None,494.77,1267.22,75.98,None,90,None,None,None,None
1714,1637.5,17.5,19.91,124.32,125.84,4.93,12.36,14.3,140,140,255.27,86.98,4076.9,4274.99,1.4,1.4,18.24,48.75,0,0,1.4,19.24,349.19,108.75,148074.0,108.75,1.31,0.73,0.4,0.41,0,0,3842.4,7.69,2.89,0.0,0.0,0.0,0.0,None,499.52,1330.0,75.98,None,90,None,None,None,None
1715,1638.33,17.5,20.03,123.94,126.65,5.23,12.24,15.33,140,140,223.71,86.66,4167.9,4274.64,1.4,1.4,18.24,48.75,0,0,1.4,19.3,350.39,108.81,148579.0,108.81,1.29,0.74,0.43,0.43,0,0,4090.1,8.11,2.95,0.0,0.0,0.0,0.0,None,504.45,1385.71,75.98,None,90,None,None,None,None
1716,1639.16,17.5,19.99,124.43,126.01,4.87,12.64,14.75,140,140,215.47,86.43,4159.83,4274.95,1.4,1.4,18.24,48.75,0,0,1.4,19.34,351.29,108.85,148956.0,108.85,1.31,0.72,0.41,0.41,0,0,4322.9,8.51,3.04,0.0,0.0,0.0,0.0,None,508.22,1419.7,75.98,None,90,None,None,None,None
1717,1639.99,17.5,20.02,124.2,125.25,4.71,11.78,13.82,140,140,254.84,86.24,4091.39,4275.34,1.4,1.4,18.24,48.75,0,0,1.4,19.39,352.19,108.9,149331.0,108.9,1.32,0.72,0.38,0.38,0,0,4060.4,8.23,3.04,0.0,0.0,0.0,0.0,None,493.3,1336.09,75.98,None,90,None,None,None,None
1718,1640.82,17.5,20.04,124.4,125.73,4.56,12.23,14.22,140,140,255.38,85.99,4064.89,4280.51,1.4,1.4,18.24,48.75,0,0,1.4,19.45,353.39,108.96,149836.0,108.96,1.33,0.72,0.39,0.39,0,0,3800.5,8.0,3.04,0.0,0.0,0.0,0.0,None,474.99,1250.22,75.98,None,90,None,None,None,None
1719,1641.65,17.5,20.0,123.73,125.32,4.82,12.39,14.22,140,140,255.38,85.66,4063.16,4275.74,1.4,1.4,18.24,48.75,0,0,1.4,19.49,354.29,109.0,150211.0,109.0,1.31,0.72,0.38,0.38,0,0,3909.1,8.3,3.3,0.0,0.0,0.0,0.0,None,471.06,1185.44,75.98,None,90,None,None,None,None
1720,1642.48,17.5,20.03,124.29,125.28,4.7,11.69,14.5,140,140,254.85,85.52,4070.62,4280.11,1.4,1.4,18.24,48.75,0,0,1.4,19.54,355.19,109.05,150589.0,109.05,1.32,0.72,0.41,0.41,0,0,3842.9,8.34,3.34,0.0,0.0,0.0,0.0,None,460.97,1151.98,75.98,None,90,None,None,None,None
1721,1643.31,17.5,20.0,124.49,126.16,4.72,12.03,14.05,140,140,255.16,85.32,4118.4,4276.95,1.4,1.4,18.24,48.75,0,0,1.4,19.6,356.39,109.11,151092.0,109.11,1.32,0.72,0.42,0.42,0,0,4132.9,8.49,3.36,0.0,0.0,0.0,0.0,None,486.91,1230.77,75.98,None,90,None,None,None,None
1722,1644.15,17.5,20.01,124.2,125.25,4.65,12.49,14.83,140,140,255.03,85.1,4089.11,4279.91,1.4,1.4,18.24,48.75,0,0,1.4,19.64,357.3,109.15,151469.0,109.15,1.32,0.72,0.42,0.43,0,0,4221.6,8.8,3.46,0.0,0.0,0.0,0.0,None,479.49,1221.32,75.98,None,90,None,None,None,None
1723,1644.98,17.5,19.98,123.14,124.84,5.13,12.89,15.16,140,140,254.85,84.99,4089.05,4274.94,1.4,1.4,18.24,48.75,0,0,1.4,19.69,358.2,109.2,151846.0,109.2,1.3,0.73,0.2,0.34,0,0,2210.0,5.91,2.88,0.0,0.0,0.0,0.0,None,343.59,719.45,75.98,None,90,None,None,None,None
1724,1645.82,17.5,17.31,125.38,126.02,5.2,12.31,14.36,140,140,256.34,82.56,4140.52,4273.29,1.4,1.4,18.24,48.75,0,0,1.4,19.76,359.4,109.57,152494.0,109.57,1.26,0.76,0.16,0.17,0,0,1119.6,4.35,2.56,0.0,0.0,0.0,0.0,None,257.5,437.51,75.98,None,90,None,None,None,None
1725,1646.65,17.5,20.24,125.6,127.02,4.79,11.58,14.01,140,140,256.47,82.45,4096.51,4274.43,1.4,1.4,18.24,48.75,0,0,1.4,19.8,360.29,109.61,152822.0,109.61,1.32,0.72,0.23,0.24,0,0,1441.4,4.45,2.69,0.0,0.0,0.0,0.0,None,323.88,535.76,75.98,None,90,None,None,None,None
1726,1647.49,17.5,18.6,124.9,125.79,5.46,12.39,13.23,140,140,257.18,82.28,4109.04,4275.57,1.4,1.4,18.24,48.75,0,0,1.4,19.84,361.07,109.66,153163.0,109.66,1.26,0.75,0.31,0.32,0,0,2455.1,5.7,2.95,0.0,0.0,0.0,0.0,None,428.66,828.92,75.98,None,90,None,None,None,None
1727,1648.33,17.5,19.85,124.89,125.64,5.49,12.5,14.6,140,140,257.02,82.11,4070.36,4277.87,1.4,1.4,18.24,48.75,0,0,1.4,19.9,362.39,109.7,153626.0,109.7,1.28,0.74,0.35,0.36,0,0,3103.9,6.76,3.06,0.0,0.0,0.0,0.0,None,458.98,1013.75,75.98,None,90,None,None,None,None
1728,1649.16,17.5,19.85,124.28,125.17,6.04,13.15,15.36,140,140,256.76,81.9,4087.03,4277.45,1.4,1.4,18.24,48.75,0,0,1.4,19.94,363.29,109.75,154011.0,109.75,1.25,0.76,0.41,0.42,0,0,3543.4,7.3,3.14,0.0,0.0,0.0,0.0,None,485.34,1127.62,75.98,None,90,None,None,None,None
1729,1650.0,17.5,19.81,124.43,125.64,5.81,12.26,14.07,140,140,256.61,81.53,4078.83,4275.81,1.4,1.4,18.24,48.75,0,0,1.4,19.99,364.2,109.8,154393.0,109.8,1.26,0.75,0.41,0.41,0,0,4247.7,8.76,3.63,0.0,0.0,0.0,0.0,None,484.83,1169.53,75.98,None,90,None,None,None,None
1730,1650.84,17.5,19.79,124.5,125.44,5.61,12.81,15.1,140,140,256.17,81.19,4082.47,4274.54,1.4,1.4,18.24,48.75,0,0,1.4,20.05,365.4,109.86,154901.0,109.86,1.27,0.75,0.42,0.42,0,0,4141.5,8.56,3.49,0.0,0.0,0.0,0.0,None,483.86,1185.53,75.98,None,90,None,None,None,None
1731,1651.68,17.5,19.84,124.87,125.56,5.59,13.22,15.3,140,140,255.81,81.04,4036.97,4274.87,1.4,1.4,18.24,49.6,0,0,1.4,20.09,366.29,109.9,155276.0,109.9,1.27,0.75,0.43,0.43,0,0,4231.3,8.84,3.55,0.0,0.0,0.0,0.0,None,478.63,1190.6,75.98,None,90,None,None,None,None
1732,1652.52,17.5,19.8,125.29,125.93,5.27,12.3,14.73,140,140,255.93,81.12,4054.04,4276.62,1.4,1.4,18.24,49.75,0,0,1.4,20.14,367.19,109.95,155658.0,109.95,1.29,0.74,0.43,0.44,0,0,4363.6,9.11,3.69,0.0,0.0,0.0,0.0,None,478.8,1181.67,75.98,None,90,None,None,None,None
1733,1653.36,17.5,19.54,125.86,126.7,4.55,11.81,14.41,140,140,255.93,81.07,4084.14,4274.59,1.4,1.4,18.24,49.75,0,0,1.4,20.2,368.4,110.01,156170.0,110.01,1.32,0.72,0.44,0.44,0,0,4421.2,9.49,3.76,0.0,0.0,0.0,0.0,None,466.09,1176.52,75.98,None,90,None,None,None,None
1734,1654.21,17.5,19.49,125.74,126.71,4.42,11.86,13.75,140,140,255.44,80.85,4090.05,4278.63,1.4,1.4,18.24,49.75,0,0,1.4,20.25,369.29,110.05,156557.0,110.05,1.33,0.71,0.45,0.45,0,0,4469.0,9.78,3.87,0.0,0.0,0.0,0.0,None,456.73,1154.95,75.98,None,90,None,None,None,None
1735,1655.05,17.5,19.44,124.05,125.89,6.02,13.15,15.46,140,140,255.02,80.65,4098.41,4278.51,1.4,1.4,18.24,49.75,0,0,1.4,20.29,370.19,110.1,156944.0,110.1,1.25,0.76,0.43,0.44,0,0,4562.9,10.0,3.96,0.0,0.0,0.0,0.0,None,456.38,1151.68,75.98,None,90,None,None,None,None
1736,1655.89,17.5,19.47,124.02,125.59,5.4,12.85,14.57,140,140,255.54,80.33,4074.33,4276.89,1.4,1.4,18.24,49.75,0,0,1.4,20.35,371.39,110.16,157461.0,110.16,1.28,0.74,0.44,0.44,0,0,4427.3,9.3,3.8,0.0,0.0,0.0,0.0,None,476.11,1163.84,75.98,None,90,None,None,None,None
1737,1656.74,17.5,19.48,123.57,126.3,5.11,11.85,13.76,140,140,255.66,80.15,4047.21,4274.92,1.4,1.4,18.24,49.75,0,0,1.4,20.4,372.3,110.21,157853.0,110.21,1.29,0.74,0.45,0.46,0,0,4496.2,9.73,3.84,0.0,0.0,0.0,0.0,None,462.06,1171.59,75.98,None,90,None,None,None,None
1738,1657.58,17.5,19.43,122.59,125.9,5.27,12.44,14.33,140,140,255.17,80.0,4041.84,4274.94,1.4,1.4,18.24,49.75,0,0,1.4,20.45,373.2,110.25,158239.0,110.25,1.28,0.74,0.44,0.45,0,0,4637.8,9.95,3.94,0.0,0.0,0.0,0.0,None,466.07,1176.61,75.98,None,90,None,None,None,None
1739,1658.43,17.5,15.8,121.25,123.93,5.34,12.63,13.86,140,140,254.87,79.74,4040.68,4275.71,1.4,1.4,18.24,49.75,0,0,1.4,20.52,374.4,110.33,158864.0,110.33,1.23,0.77,0.39,0.4,0,0,4460.4,9.73,3.9,0.0,0.0,0.0,0.0,None,458.23,1143.95,75.98,None,530,None,None,None,None
1740,1659.27,17.5,19.28,122.0,124.89,4.91,12.57,14.03,140,140,254.43,79.59,4044.77,4272.85,1.4,1.4,18.24,49.75,0,0,1.4,20.57,375.3,110.38,159251.0,110.38,1.3,0.73,0.39,0.39,0,0,3901.2,8.82,3.58,0.0,0.0,0.0,0.0,None,442.09,1089.6,75.98,None,90,None,None,None,None
1741,1660.12,17.5,19.47,120.72,123.51,4.67,12.14,14.78,140,140,217.34,79.44,4118.68,4274.16,1.4,1.4,18.24,49.75,0,0,1.4,20.61,376.19,110.42,159637.0,110.42,1.32,0.72,0.44,0.45,0,0,4033.2,8.95,3.65,0.0,0.0,0.0,0.0,None,450.55,1103.96,75.98,None,90,None,None,None,None
1742,1660.97,17.5,19.46,119.48,122.11,6.07,13.53,15.82,140,140,255.36,79.22,4102.05,4273.68,1.4,1.4,18.24,49.75,0,0,1.4,20.67,377.39,110.48,160155.0,110.48,1.25,0.76,0.44,0.45,0,0,4446.9,9.71,3.87,0.0,0.0,0.0,0.0,None,457.85,1148.49,75.98,None,90,None,None,None,None
1743,1661.82,17.5,19.46,119.72,121.42,5.4,12.77,14.77,140,140,254.79,79.17,4049.95,4275.33,1.4,1.4,18.24,49.75,0,0,1.4,20.72,378.29,110.53,160541.0,110.53,1.28,0.74,0.45,0.45,0,0,4537.4,9.77,3.92,0.0,0.0,0.0,0.0,None,464.33,1157.3,75.98,None,90,None,None,None,None
1744,1662.67,17.5,19.46,119.95,121.49,5.04,12.54,14.02,140,140,254.5,79.03,4052.35,4274.34,1.4,1.4,18.24,49.75,0,0,1.4,20.77,379.2,110.58,160935.0,110.58,1.3,0.73,0.0,0.46,0,0,4501.2,9.6,3.9,0.0,0.0,0.0,0.0,None,468.97,1155.37,75.98,None,90,None,None,None,None
1745,1663.52,17.5,19.22,119.45,120.74,5.68,13.27,14.87,140,140,254.45,78.89,4008.5,4275.27,1.4,1.4,18.24,49.75,0,0,1.4,20.83,380.4,110.64,161457.0,110.64,1.26,0.75,0.26,0.3,0,0,181.7,7.35,3.015,0.21,0.0,0.0,0.0,None,468.97,1155.37,3.44,None,90,None,None,None,None
1746,1664.37,17.5,18.97,118.93,120.52,5.6,12.58,14.23,140,140,254.72,78.79,4063.92,4275.79,1.4,1.4,18.24,49.75,0,0,1.4,20.88,381.29,110.68,161853.0,110.68,1.26,0.75,0.4,0.4,0,0,2315.1,5.1,2.13,0.0,0.0,0.0,0.0,None,453.88,1089.02,3.44,None,90,None,None,None,None
1747,1665.22,17.5,19.41,120.04,121.89,5.15,12.7,14.74,140,140,255.01,78.65,4041.98,4276.53,1.4,1.4,18.24,49.75,0,0,1.4,20.92,382.2,110.73,162245.0,110.73,1.29,0.74,0.4,0.4,0,0,4119.7,8.8,3.52,0.0,0.0,0.0,0.0,None,468.38,1170.9,3.44,None,90,None,None,None,None
1748,1666.07,17.5,20.03,119.52,120.6,5.68,13.81,15.3,140,140,254.27,78.47,4062.54,4274.97,1.4,1.4,18.24,49.75,0,0,1.4,20.98,383.4,110.79,162748.0,110.79,1.27,0.75,0.39,0.4,0,0,4094.2,8.7,3.52,0.0,0.0,0.0,0.0,None,470.63,1162.94,3.44,None,90,None,None,None,None
1749,1666.92,17.5,20.05,119.7,121.13,5.12,12.89,14.75,140,140,254.26,78.35,4068.72,4274.94,1.4,1.4,18.24,49.75,0,0,1.4,21.03,384.29,110.84,163118.0,110.84,1.3,0.73,0.38,0.38,0,0,4025.7,8.61,3.55,0.0,0.0,0.0,0.0,None,467.33,1134.01,3.44,None,90,None,None,None,None
1750,1667.78,17.5,20.0,119.88,121.04,5.16,12.67,14.79,140,140,254.35,78.19,4058.41,4274.56,1.4,1.4,18.24,49.75,0,0,1.4,21.07,385.19,110.88,163496.0,110.88,1.3,0.73,0.39,0.4,0,0,3781.4,7.76,3.32,0.0,0.0,0.0,0.0,None,487.15,1138.55,3.44,None,90,None,None,None,None
1751,1668.63,17.5,19.94,119.65,120.24,5.18,12.56,14.3,140,140,253.97,78.07,4084.92,4274.95,1.4,1.4,18.24,49.75,0,0,1.4,21.13,386.39,110.94,163999.0,110.94,1.29,0.73,0.42,0.44,0,0,3960.7,8.15,3.4,0.0,0.0,0.0,0.0,None,486.04,1164.7,3.44,None,90,None,None,None,None
1752,1669.48,17.5,20.0,118.91,119.64,5.94,13.45,15.46,140,140,254.21,77.83,4057.33,4274.55,1.4,1.4,18.24,49.75,0,0,1.4,21.18,387.29,110.99,164376.0,110.99,1.26,0.76,0.45,0.46,0,0,4428.5,9.29,3.73,0.0,0.0,0.0,0.0,None,476.47,1186.14,3.44,None,90,None,None,None,None
1753,1670.34,17.5,19.96,119.74,120.55,5.44,13.1,14.48,140,140,253.81,77.67,4061.6,4275.74,1.4,1.4,18.24,49.75,0,0,1.4,21.22,388.19,111.03,164754.0,111.03,1.28,0.74,0.4,0.41,0,0,4327.6,9.25,3.57,0.0,0.0,0.0,0.0,None,467.79,1211.42,3.44,None,90,None,None,None,None
1754,1671.2,17.5,20.0,120.17,121.06,5.02,12.04,14.18,140,140,254.33,77.49,4090.02,4274.06,1.4,1.4,18.24,49.75,0,0,1.4,21.28,389.39,111.09,165257.0,111.09,1.3,0.73,0.45,0.45,0,0,4072.1,8.99,3.51,0.0,0.0,0.0,0.0,None,452.93,1160.45,3.44,None,90,None,None,None,None
1755,1672.05,17.5,20.01,119.93,121.16,5.42,12.82,14.44,140,140,254.25,77.29,4077.72,4274.55,1.4,1.4,18.24,49.75,0,0,1.4,21.33,390.29,111.14,165635.0,111.14,1.28,0.74,0.46,0.46,0,0,4602.0,10.15,3.83,0.0,0.0,0.0,0.0,None,453.62,1201.26,3.44,None,90,None,None,None,None
1756,1672.91,17.5,20.01,119.65,121.85,5.57,12.96,14.26,140,140,253.97,77.14,4100.7,4274.56,1.4,1.4,18.24,49.75,0,0,1.4,21.37,391.19,111.18,166012.0,111.18,1.28,0.75,0.46,0.46,0,0,4705.0,10.21,3.85,0.0,0.0,0.0,0.0,None,461.04,1223.49,3.44,None,90,None,None,None,None
1757,1673.77,17.5,20.0,120.36,121.85,5.28,12.34,14.51,140,140,254.1,76.8,4085.37,4278.12,1.4,1.4,18.24,49.75,0,0,1.4,21.43,392.39,111.24,166515.0,111.24,1.29,0.74,0.46,0.47,0,0,4737.7,10.33,3.83,0.0,0.0,0.0,0.0,None,458.61,1236.02,3.44,None,90,None,None,None,None
1758,1674.63,17.5,20.01,119.05,120.82,5.75,13.68,15.81,140,140,253.99,76.57,4089.76,4277.34,1.4,1.4,18.24,49.75,0,0,1.4,21.48,393.3,111.29,166893.0,111.29,1.27,0.75,0.45,0.46,0,0,4773.9,10.54,4.12,0.0,0.0,0.0,0.0,None,453.22,1159.58,3.44,None,90,None,None,None,None
1759,1675.49,17.5,20.02,119.48,121.35,5.52,12.88,14.8,140,140,254.09,76.35,4088.79,4275.55,1.4,1.4,18.24,49.75,0,0,1.4,21.52,394.2,111.33,167272.0,111.33,1.28,0.74,0.43,0.43,0,0,4434.3,9.49,3.86,0.0,0.0,0.0,0.0,None,467.4,1148.2,3.44,None,90,None,None,None,None
1760,1676.35,17.5,20.01,119.41,120.76,5.64,13.44,14.9,140,140,254.06,75.96,4055.26,4272.96,1.4,1.4,18.24,49.75,0,0,1.4,21.58,395.4,111.39,167773.0,111.39,1.27,0.75,0.41,0.41,0,0,4336.5,9.37,3.71,0.0,0.0,0.0,0.0,None,462.7,1170.1,3.44,None,90,None,None,None,None
1761,1677.21,17.5,20.02,119.11,121.01,5.65,12.61,14.89,140,140,254.19,75.75,4053.95,4277.73,1.4,1.4,18.24,49.75,0,0,1.4,21.63,396.3,111.44,168153.0,111.44,1.27,0.75,0.42,0.42,0,0,4192.0,8.99,3.68,0.0,0.0,0.0,0.0,None,466.37,1139.04,3.44,None,90,None,None,None,None
1762,1678.07,17.5,20.02,120.23,121.9,5.16,12.59,14.92,140,140,253.82,75.6,4079.73,4274.95,1.4,1.4,18.24,50.75,0,0,1.4,21.67,397.2,111.48,168531.0,111.48,1.3,0.73,0.43,0.44,0,0,4225.0,9.01,3.62,0.0,0.0,0.0,0.0,None,469.2,1166.5,3.44,None,90,None,None,None,None
1763,1678.94,17.5,19.86,116.76,119.15,7.87,12.9,16.16,140,140,253.9,75.34,4072.52,4276.94,1.4,1.4,18.24,50.76,0,0,1.4,21.73,398.4,111.54,169032.0,111.54,1.18,0.8,0.44,0.45,0,0,4483.1,9.76,3.9,0.0,0.0,0.0,0.0,None,459.54,1149.48,3.44,None,90,None,None,None,None
