DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
1649,1545.0,12.25,41.4,121.52,122.01,3.07,16.04,17.93,None,119.84,179.07,58.07,3514.67,18.69,1.34,1.33,12.25,20.7,1.35,7.65,268.17,127.71,25.39,1.24,0.79,0.4883,0,4635.9,11.9,2.4,1.5,0.2,0.9,0.2,390.8,1956.1,3179.6,None,None,None,None,None,None
1650,1545.84,12.25,40.11,121.29,122.16,3.29,14.68,17.01,None,120.12,179.19,58.31,3514.64,18.67,1.34,1.33,12.25,20.7,1.35,7.68,269.15,128.06,25.42,1.22,0.81,0.4915,0,4642.2,12.3,2.6,1.0,0.1,0.8,0.0,377.2,1805.6,4450.8,None,None,None,None,None,None
1651,1546.67,12.25,40.96,121.32,121.85,3.26,14.86,19.0,None,120.01,179.22,58.47,3514.7,18.7,1.33,1.33,12.25,20.7,1.35,7.7,270.15,128.42,25.44,1.23,0.8,0.4956,0,4705.4,12.6,2.6,1.4,0.2,1.1,0.1,374.4,1830.2,3382.7,4164.1,None,None,None,None,None
1652,1547.5,12.25,40.42,121.49,121.91,3.1,15.59,17.41,None,119.91,179.26,58.81,3514.64,18.9,1.33,1.33,12.25,20.7,1.35,7.73,271.16,128.78,25.47,1.24,0.8,0.5046,0,4793.8,13.1,2.7,1.5,0.1,1.3,0.1,367.3,1796.8,3270.0,3687.5,None,None,None,None,None
1653,1548.33,12.25,39.13,121.48,122.07,3.11,14.64,18.18,None,119.97,179.14,58.96,3514.64,19.04,1.33,1.33,12.25,20.7,1.35,7.75,272.16,129.15,25.49,1.23,0.8,0.5126,0,4850.9,13.1,2.5,1.5,0.2,0.9,0.2,371.7,1922.7,3275.4,None,None,None,None,None,None
1654,1549.16,12.25,39.36,121.15,121.64,3.44,15.06,18.18,None,119.95,178.86,74.76,3514.64,19.32,1.33,1.33,12.25,20.7,1.35,7.78,273.17,129.53,25.52,1.21,0.82,0.5175,0,4905.6,13.4,2.7,1.2,0.5,0.8,0.1,367.3,1813.5,3959.3,None,None,None,None,None,None
1655,1549.99,12.25,38.09,121.06,121.61,3.52,15.88,18.27,None,120.06,179.3,74.63,3514.64,19.4,1.33,1.33,12.25,20.7,1.35,7.8,274.16,129.91,25.54,1.19,0.83,0.5186,0,4905.6,13.2,2.6,1.5,0.2,0.8,0.2,371.3,1902.1,3292.3,None,None,None,None,None,None
1656,1550.82,12.25,41.47,121.27,121.79,3.32,14.34,17.1,None,120.05,179.34,74.6,3514.64,19.32,1.33,1.32,12.25,20.7,1.35,7.83,275.15,130.26,25.57,1.23,0.8,0.5056,0,4869.4,13.2,2.5,1.5,0.2,2.4,0.2,368.5,1916.3,3203.6,2041.7,None,None,None,None,None
1657,1551.65,12.25,40.2,121.24,121.86,3.34,14.18,17.01,None,119.96,179.06,74.55,3514.67,19.36,1.33,1.32,12.25,20.7,1.35,7.85,276.16,130.62,25.59,1.22,0.81,0.5063,0,4785.1,12.9,2.3,1.5,0.2,2.4,0.2,370.7,2047.6,3148.1,2006.3,None,None,None,None,None
1658,1552.48,12.25,41.11,120.94,121.58,3.65,16.34,18.52,None,119.96,179.05,74.5,3514.64,19.36,1.33,1.32,12.25,20.7,1.34,7.88,277.16,130.98,25.61,1.21,0.82,0.5101,0,4814.3,13.0,2.7,1.4,0.2,1.2,0.3,371.2,1775.2,3461.1,4128.9,None,None,None,None,None
1659,1553.31,12.25,40.55,121.25,121.77,3.33,15.24,17.88,None,120.0,178.8,74.6,3514.64,19.15,1.33,1.32,12.25,20.7,1.35,7.9,278.18,131.34,25.64,1.22,0.81,0.5115,0,4829.8,13.6,2.7,1.3,0.2,1.1,0.3,354.8,1820.5,3797.0,4431.0,None,None,None,None,None
1660,1554.14,12.25,39.43,121.24,121.56,3.35,14.48,16.8,None,120.02,178.64,74.55,3514.64,19.2,1.33,1.31,12.25,20.7,1.35,7.93,279.18,131.71,25.66,1.22,0.82,0.5271,0,5016.9,13.3,2.7,1.2,0.2,0.9,0.2,376.8,1839.0,4125.7,None,600.27,None,None,None,None
1661,1554.96,12.25,39.34,121.23,121.55,3.36,15.1,16.89,None,120.01,178.76,74.62,3514.64,18.75,1.33,1.31,12.25,20.7,1.35,7.95,280.17,132.08,25.68,1.22,0.82,0.5317,0,5016.9,14.3,2.9,1.6,0.2,1.5,0.3,350.7,1745.0,3139.5,3415.2,None,None,None,None,None
1662,1555.78,12.25,38.0,120.95,121.29,3.64,15.77,18.64,None,119.96,178.73,74.59,3514.64,19.09,1.33,1.31,12.25,20.7,1.35,7.98,281.16,132.46,25.71,1.19,0.84,0.5338,0,5067.0,8.5,2.7,1.4,0.2,1.5,0.4,592.9,1868.4,3506.6,3393.9,None,None,None,None,None
1663,1556.61,12.25,39.79,121.17,121.68,3.42,14.89,17.14,None,119.99,178.41,74.48,3514.64,19.05,1.33,1.31,12.25,20.7,1.35,8.0,282.15,132.82,25.73,1.21,0.82,0.529,0,5036.7,13.6,2.8,1.6,0.5,1.7,0.4,370.2,1805.9,3206.1,2924.9,None,None,None,None,None
1664,1557.43,12.25,37.94,120.86,121.59,3.72,15.82,17.98,None,119.99,178.37,74.48,3514.64,19.16,1.33,1.31,12.25,20.7,1.35,8.03,283.16,133.21,25.76,1.18,0.84,0.5295,0,5026.2,13.6,2.8,1.6,0.2,1.7,0.0,369.4,1814.5,3215.7,2918.8,None,None,None,None,None
1665,1558.26,12.25,36.0,120.22,121.44,4.37,16.56,18.85,None,119.93,177.97,74.36,3514.64,19.14,1.33,0.96,12.25,20.7,1.35,8.06,284.17,133.61,25.79,1.13,0.88,0.7198,0,6845.6,13.8,2.8,1.6,0.2,1.0,0.3,495.4,2461.6,4351.9,None,None,None,None,None,None
1666,1559.08,12.25,38.92,120.65,120.96,3.94,14.8,17.74,None,119.96,177.78,74.23,3514.64,19.22,1.34,0.62,12.25,20.7,1.36,8.09,285.16,133.99,25.81,1.18,0.85,0.3933,0,3717.1,9.9,2.3,1.5,0.1,1.2,0.1,374.3,1595.3,2455.2,3012.2,None,None,None,None,None
1667,1559.91,12.25,37.84,120.73,121.04,3.85,14.9,16.7,None,119.93,178.29,74.3,3514.64,18.95,1.33,1.31,12.25,20.7,1.36,8.11,286.15,134.37,25.84,1.18,0.85,0.4596,0,4386.3,12.4,2.1,1.4,0.1,0.8,0.0,355.0,2120.0,3082.4,None,None,None,None,None,None
1668,1560.73,12.25,37.5,120.65,121.13,3.94,16.12,18.02,None,120.05,177.93,74.17,3514.64,19.31,1.34,1.31,12.25,20.7,1.37,8.14,287.17,134.76,25.86,1.17,0.85,0.4879,0,4650.4,13.2,2.6,1.6,0.2,1.2,0.3,352.0,1775.0,2860.0,3927.7,None,None,None,None,None
1669,1561.56,12.25,37.2,120.8,121.17,3.79,15.82,18.28,None,120.04,178.14,74.26,3514.64,19.41,1.34,1.31,12.25,20.7,1.37,8.16,288.16,135.15,25.89,1.18,0.85,0.5275,0,4922.0,13.6,2.6,1.6,0.2,1.4,0.3,362.6,1864.4,3074.4,3478.5,None,None,None,None,None
1670,1562.38,12.25,35.64,120.68,121.25,3.9,15.14,18.43,None,119.91,178.61,74.28,3514.64,19.3,1.34,1.31,12.25,20.7,1.37,8.19,289.15,135.55,25.91,1.16,0.86,0.5424,0,5150.3,13.1,2.8,1.6,0.2,1.1,0.2,393.8,1807.1,3142.3,4533.7,None,None,None,None,None
1671,1563.21,12.25,38.38,120.78,121.5,3.81,14.98,18.67,None,119.96,178.31,74.03,3514.64,19.05,1.34,1.31,12.25,20.7,1.37,8.22,290.15,135.93,25.94,1.18,0.84,0.5212,0,5006.5,12.8,2.7,1.6,0.2,0.7,0.5,390.7,1886.4,3186.8,None,None,None,None,None,None
1672,1564.03,12.25,35.6,120.56,121.52,4.02,15.86,17.76,None,120.11,178.07,73.95,3514.64,18.98,1.34,1.31,12.25,20.7,1.37,8.25,291.16,136.35,25.97,1.15,0.87,0.4327,0,4108.8,11.7,2.3,1.4,0.2,1.5,0.1,349.7,1752.9,2918.2,2669.8,None,None,None,None,None
1673,1564.86,12.25,19.99,121.15,123.13,3.75,13.59,17.96,None,119.94,177.79,73.56,3514.54,19.02,1.34,1.25,12.25,20.8,1.37,8.3,292.2,137.34,26.72,1.03,0.98,0.3967,0,3790.4,10.9,2.3,1.5,0.4,3.6,0.5,346.3,1669.1,2451.8,1047.4,None,None,None,None,None
1674,1565.68,12.25,42.76,120.25,120.84,5.3,16.43,18.88,None,120.0,178.45,71.72,3514.31,18.88,1.33,1.32,12.25,20.8,1.36,8.32,293.17,137.67,26.74,1.14,0.88,0.3166,0,2773.0,9.9,2.1,1.3,0.0,0.9,0.6,280.3,1325.5,2100.8,None,None,None,None,None,None
1675,1566.51,12.25,44.25,120.99,121.41,4.55,15.88,17.8,None,119.94,178.41,71.23,3514.38,18.86,1.34,1.32,12.25,20.8,1.37,8.34,294.16,138.0,26.76,1.18,0.84,0.3923,0,3553.8,11.2,2.6,1.3,0.0,0.9,0.6,317.2,1383.9,2694.3,None,None,None,None,None,None
1676,1567.33,12.25,44.36,120.94,121.64,4.6,14.84,17.35,None,119.95,179.22,71.0,3514.57,18.85,1.34,1.31,12.25,20.8,1.37,8.37,295.19,138.34,26.79,1.18,0.85,0.4554,0,4206.3,13.1,2.6,1.4,0.3,0.9,0.3,320.7,1638.0,2911.0,None,None,None,None,None,None
1677,1568.16,12.25,43.19,120.72,121.17,4.82,16.21,18.5,None,119.94,178.45,70.88,3514.61,18.95,1.34,1.31,12.25,20.8,1.37,8.39,296.18,138.67,26.81,1.16,0.86,0.4937,0,4624.9,13.1,3.0,1.5,0.1,1.0,0.3,352.6,1535.5,3159.1,4601.8,600.27,None,None,None,None
1678,1568.98,12.25,41.77,120.78,121.05,4.76,15.37,17.54,None,119.9,178.43,70.84,3514.64,18.5,1.34,1.31,12.25,20.8,1.37,8.41,297.15,139.01,26.83,1.16,0.87,0.5219,0,4910.9,14.5,3.0,1.5,0.6,1.3,0.3,338.0,1636.4,3359.0,3748.8,None,None,None,None,None
1679,1569.8,12.25,42.72,120.57,120.92,4.97,15.65,18.16,None,119.99,178.56,70.85,3514.61,18.27,1.33,1.31,12.25,20.8,1.36,8.44,298.17,139.36,26.85,1.15,0.87,0.5377,0,5075.7,10.4,3.1,1.5,0.6,1.6,0.3,486.6,1619.5,3431.8,3152.6,None,None,None,None,None
1680,1570.63,12.25,42.14,120.49,120.89,5.05,16.61,18.3,None,119.88,178.67,70.86,3514.73,18.59,1.34,1.31,12.25,20.8,1.37,8.46,299.15,139.7,26.87,1.15,0.87,0.5536,0,5225.7,15.9,3.2,1.4,0.2,1.6,0.2,327.8,1645.4,3729.9,3205.9,600.27,None,None,None,None
1681,1571.45,12.25,41.69,120.69,120.98,4.85,14.92,17.03,None,119.96,178.61,70.76,3514.54,18.37,1.34,1.31,12.25,20.8,1.37,8.48,300.15,140.04,26.9,1.15,0.87,0.5742,0,5480.5,10.1,3.3,1.7,0.2,1.0,0.3,541.2,1656.7,3305.5,5331.2,None,None,None,None,None
1682,1572.28,12.25,42.59,120.92,121.29,4.63,15.17,17.84,None,120.0,178.73,70.81,3514.58,18.52,1.34,1.31,12.25,20.8,1.37,8.51,301.17,140.39,26.92,1.17,0.86,0.5872,0,5605.3,15.7,3.2,1.7,0.2,1.1,0.2,356.2,1769.9,3380.8,5114.4,600.27,None,None,None,None
1683,1573.1,12.25,42.15,120.81,121.19,4.73,16.33,18.31,None,119.97,178.37,70.8,3514.64,18.52,1.34,1.31,12.25,20.8,1.37,8.53,302.15,140.73,26.94,1.16,0.86,0.5866,0,5606.6,15.7,3.2,1.5,0.2,1.1,0.2,356.3,1770.3,3693.4,5115.5,None,None,None,None,None
1684,1573.93,12.25,42.2,120.28,120.86,5.26,16.03,18.39,None,119.99,178.38,70.83,3514.64,18.64,1.34,1.31,12.25,20.8,1.37,8.56,303.16,141.08,26.97,1.14,0.88,0.583,0,5578.2,10.4,3.1,1.5,0.5,0.9,0.1,536.9,1799.4,3636.4,None,None,None,None,None,None
1685,1574.75,12.25,41.69,120.77,121.13,4.77,15.85,18.03,None,120.02,178.44,70.77,3514.67,18.61,1.34,1.31,12.25,20.8,1.37,8.58,304.16,141.43,26.99,1.16,0.87,0.5777,0,5527.0,10.1,3.1,1.4,0.3,0.9,0.4,548.1,1793.9,3851.5,None,600.27,None,None,None,None
1686,1575.58,12.25,40.65,120.79,121.29,4.75,15.97,17.7,None,120.08,178.59,70.78,3514.64,18.55,1.34,1.31,12.25,20.8,1.37,8.6,305.15,141.78,27.01,1.15,0.87,0.5792,0,5531.6,15.1,2.9,1.5,0.2,1.1,0.1,365.8,1903.5,3768.1,4831.1,None,None,None,None,None
1687,1576.4,12.25,41.44,120.68,121.23,4.87,14.77,17.62,None,120.05,178.87,70.73,3514.67,18.8,1.34,1.31,12.25,20.8,1.37,8.63,306.16,142.14,27.04,1.15,0.87,0.5776,0,5531.6,10.1,3.0,1.5,0.3,0.7,0.3,550.3,1817.2,3670.6,None,None,None,None,None,None
1688,1577.23,12.25,39.54,120.72,121.34,4.83,15.83,19.51,None,120.12,178.66,70.79,3514.64,18.6,1.34,1.31,12.25,20.8,1.37,8.65,307.17,142.51,27.06,1.14,0.88,0.5746,0,5497.9,14.9,2.9,1.6,0.3,0.7,0.3,368.0,1871.3,3517.5,None,None,None,None,None,None
1689,1578.05,12.25,40.61,120.69,121.2,4.86,16.34,18.69,None,119.97,178.94,70.76,3514.64,18.41,1.34,1.31,12.25,20.8,1.37,8.69,308.46,142.97,27.09,1.15,0.88,0.5674,0,5434.2,14.9,2.9,1.6,0.2,1.0,0.3,363.7,1898.7,3463.5,None,600.27,None,None,None,None
1690,1578.88,12.25,41.44,120.77,121.11,4.78,15.68,17.94,None,120.01,178.91,70.8,3514.64,18.19,1.34,1.31,12.25,20.8,1.37,8.71,309.47,143.33,27.12,1.16,0.87,0.5777,0,5509.0,10.4,2.9,1.6,0.4,1.2,0.3,531.3,1927.6,3511.2,4500.8,600.27,None,None,None,None
1691,1579.7,12.25,39.58,120.78,121.37,4.77,14.82,17.06,None,120.03,179.11,70.8,3514.67,18.56,1.34,1.32,12.25,20.8,1.37,8.74,310.46,143.69,27.14,1.15,0.88,0.583,0,5514.1,10.6,3.0,1.6,0.4,1.5,0.1,518.5,1844.2,3437.7,3642.1,None,None,None,None,None
1692,1580.53,12.25,40.96,120.16,120.6,5.39,17.0,19.41,None,119.86,179.62,70.79,3514.64,18.61,1.34,1.32,12.25,20.8,1.37,8.76,311.46,144.05,27.16,1.13,0.89,0.5715,0,5514.1,10.6,3.0,1.6,0.2,1.5,0.3,519.9,1822.2,3536.9,3642.1,None,None,None,None,None
1693,1581.35,12.25,40.0,120.38,120.95,5.16,16.66,18.96,None,119.99,179.4,70.78,3514.64,18.3,1.34,1.32,12.25,20.8,1.37,8.78,312.46,144.41,27.19,1.13,0.89,0.5492,0,5298.7,10.2,3.0,1.5,0.2,1.0,0.3,520.3,1772.2,3481.4,None,None,None,None,None,None
1694,1582.18,12.25,38.1,120.45,120.86,5.09,15.96,18.13,None,120.0,179.69,70.72,3514.64,18.68,1.34,1.32,12.25,20.8,1.37,8.81,313.45,144.79,27.21,1.12,0.9,0.5384,0,5142.3,14.3,2.9,1.6,0.2,1.4,0.2,360.7,1752.1,3281.6,3639.3,None,None,None,None,None
1695,1583.0,12.25,39.73,120.33,120.74,5.21,16.21,18.59,None,119.96,179.46,70.73,3514.72,18.71,1.34,1.29,12.25,20.8,1.37,8.84,314.49,145.17,27.23,1.13,0.89,0.6522,0,6296.9,13.4,3.1,1.6,0.2,1.4,0.4,469.9,2005.4,4018.4,4456.4,600.27,None,None,None,None
1696,1583.82,12.25,39.08,119.75,120.41,5.79,17.58,20.06,None,120.08,179.55,70.74,3514.64,18.93,1.34,0.28,12.25,20.8,1.37,8.86,315.47,145.54,27.26,1.09,0.92,0.3271,0,2753.1,8.5,1.6,1.4,0.1,1.2,0.3,324.7,1752.4,2003.7,2277.1,None,None,None,None,None
1697,1584.65,12.25,40.66,120.09,120.51,5.46,15.83,18.51,None,120.03,179.63,70.75,3514.64,18.88,1.34,1.33,12.25,20.8,1.37,8.89,316.48,145.9,27.28,1.12,0.9,0.45,0,4337.7,13.5,3.0,1.6,0.2,0.8,0.4,322.4,1447.4,2711.1,None,None,None,None,None,None
1698,1585.47,12.25,41.1,120.42,120.89,5.13,15.7,18.44,None,120.07,179.85,70.65,3514.64,19.06,1.34,1.32,12.25,20.8,1.37,8.91,317.46,146.25,27.31,1.14,0.88,0.5103,0,4884.6,13.5,3.1,1.6,0.2,0.8,0.4,363.0,1588.5,3052.9,None,None,None,None,None,None
1699,1586.3,12.25,40.64,120.57,121.04,4.97,15.89,18.15,None,119.99,179.71,70.69,3514.64,18.93,1.34,1.32,12.25,20.8,1.37,8.93,318.46,146.61,27.33,1.15,0.88,0.5398,0,5144.5,10.2,3.2,1.5,0.2,1.0,0.2,505.3,1629.1,3459.7,5014.2,None,None,None,None,None
1700,1587.12,12.25,39.82,119.46,120.18,6.09,16.77,18.68,None,119.98,179.7,70.69,3514.67,18.51,1.34,1.32,12.25,20.8,1.37,8.96,319.45,146.97,27.35,1.09,0.93,0.5571,0,5328.8,10.4,3.3,1.5,0.2,1.0,0.2,513.2,1635.6,3583.6,5193.7,600.27,None,None,None,None
1701,1587.94,12.25,39.36,120.25,120.75,5.29,16.05,18.64,None,120.04,179.87,70.57,3514.64,19.16,1.34,1.32,12.25,20.8,1.37,8.99,320.48,147.35,27.38,1.12,0.9,0.5616,0,5357.3,10.4,3.3,1.5,0.2,0.8,0.0,515.4,1644.3,3583.5,None,None,None,None,None,None
1702,1588.75,12.25,38.42,120.4,120.78,5.15,16.56,19.3,None,119.9,179.64,70.49,3514.64,19.26,1.34,1.32,12.25,20.8,1.37,9.01,321.48,147.73,27.4,1.12,0.9,0.5618,0,5356.4,15.3,3.3,1.4,0.3,1.1,0.3,349.4,1629.6,3730.1,5082.0,None,None,None,None,None
1703,1589.57,12.25,38.49,120.74,121.02,4.8,14.82,18.65,None,127.89,179.26,70.46,3514.64,19.59,1.34,1.32,12.25,20.8,1.37,9.04,322.45,148.12,27.43,1.12,0.9,0.5549,0,5320.6,9.9,3.1,1.5,0.3,1.2,0.8,536.7,1708.0,3590.1,4528.1,None,None,None,None,None
1704,1590.39,12.25,39.35,120.94,121.31,4.61,15.35,17.1,None,129.9,179.29,70.42,3514.64,19.43,1.34,1.32,12.25,20.8,1.37,9.06,323.48,148.53,27.45,1.13,0.89,0.549,0,5218.0,14.4,2.9,1.5,0.2,1.5,0.3,362.4,1788.8,3394.9,3471.7,None,None,None,None,None
1705,1591.2,12.25,38.08,120.85,121.2,4.69,15.44,17.6,None,129.96,179.29,70.29,3514.64,19.22,1.34,1.32,12.25,20.8,1.37,9.09,324.45,148.94,27.48,1.12,0.9,0.5503,0,5155.0,14.8,3.0,1.6,0.3,1.2,0.5,349.4,1742.1,3135.6,4339.2,None,None,None,None,None
1706,1592.02,12.25,40.1,120.75,121.11,4.79,15.79,17.95,None,129.93,179.29,70.23,3514.64,19.16,1.34,1.32,12.25,20.9,1.37,9.11,325.48,149.34,27.5,1.13,0.89,0.5649,0,5388.7,9.6,3.1,1.6,0.2,1.4,0.3,558.8,1760.4,3342.9,3846.3,None,None,None,None,None
1707,1592.84,12.25,38.3,120.83,121.14,4.71,15.71,18.93,None,130.87,179.32,70.03,3514.64,18.93,1.34,1.32,12.25,20.9,1.37,9.14,326.46,149.74,27.53,1.12,0.9,0.5757,0,5492.9,10.5,3.1,1.6,0.3,0.8,0.4,524.7,1784.0,3407.5,None,None,None,None,None,None
1708,1593.65,12.25,37.13,121.03,121.35,4.52,15.4,17.13,None,140.0,179.12,70.0,3514.64,19.02,1.34,1.32,12.25,20.9,1.37,9.17,327.49,150.22,27.56,1.1,0.91,0.5774,0,5511.1,15.3,3.2,1.6,0.3,0.8,0.2,360.1,1719.5,3492.5,None,None,None,None,None,None
1709,1594.47,12.25,37.09,120.89,121.13,4.65,15.57,17.34,None,139.96,178.98,69.88,3514.64,19.24,1.34,1.32,12.25,20.9,1.37,9.19,328.45,150.66,27.58,1.1,0.92,0.572,0,5436.4,15.4,3.4,1.6,0.3,1.0,0.3,352.0,1582.2,3308.8,None,None,None,None,None,None
1710,1595.29,12.25,37.21,120.94,121.28,4.6,15.29,17.55,None,139.96,179.24,69.8,3514.64,19.44,1.34,1.32,12.25,20.9,1.37,9.22,329.47,151.12,27.61,1.1,0.92,0.5741,0,5473.9,16.6,3.4,1.7,0.6,0.7,0.4,330.6,1602.0,3283.7,None,None,None,None,None,None
1711,1596.1,12.25,36.83,120.89,121.29,4.66,15.58,17.86,None,139.91,179.15,69.71,3514.64,19.25,1.34,1.32,12.25,20.9,1.37,9.25,330.47,151.58,27.63,1.1,0.92,0.5797,0,5531.2,17.3,3.6,1.7,0.6,1.1,0.4,319.5,1522.5,3318.1,4943.0,None,None,None,None,None
1712,1596.92,12.25,37.49,120.92,121.32,4.62,15.72,17.44,None,140.11,179.13,69.62,3514.64,19.18,1.34,1.32,12.25,20.9,1.37,9.27,331.47,152.03,27.66,1.1,0.92,0.5795,0,5531.2,17.3,3.6,1.7,0.6,1.1,0.4,320.3,1532.2,3332.0,4929.8,None,None,None,None,None
1713,1597.74,12.25,22.72,121.44,123.63,4.33,14.23,18.16,None,149.36,178.95,69.37,3514.64,19.28,1.34,1.32,12.25,20.9,1.37,9.32,332.46,153.54,27.9,1.03,1.03,0.5388,0,5363.0,13.3,3.6,1.7,0.2,1.9,0.4,404.4,1485.6,3230.7,2836.1,None,None,None,None,None
1714,1598.55,12.25,43.74,121.68,122.29,4.82,15.9,18.59,None,149.96,179.61,68.52,3514.64,19.34,1.34,1.32,12.25,20.9,1.37,9.34,333.45,153.96,27.92,1.12,0.91,0.3558,0,3200.8,11.6,3.0,1.6,0.0,1.2,0.3,275.4,1056.4,2034.8,2662.9,None,None,None,None,None
1715,1599.37,12.25,43.88,121.6,122.14,4.9,16.05,18.6,None,150.01,180.25,68.16,3514.64,19.59,1.34,1.32,12.25,20.9,1.37,9.36,334.45,154.37,27.94,1.11,0.91,0.4197,0,3963.0,13.9,3.4,1.6,0.6,1.4,0.2,286.0,1160.5,2521.0,2773.3,None,None,None,None,None
1716,1600.18,12.25,43.75,121.71,122.47,4.8,15.85,18.94,None,149.85,180.06,67.88,3514.12,19.18,1.34,1.32,12.25,20.9,1.37,9.39,335.45,154.79,27.96,1.12,0.91,0.4692,0,4391.2,14.7,3.7,1.6,0.2,1.4,0.2,298.6,1175.7,2714.0,3072.9,None,None,None,None,None
1717,1601.0,12.25,42.85,121.72,122.64,4.78,16.17,18.73,None,149.91,154.5,67.87,3208.36,18.37,1.34,1.32,12.25,20.9,1.37,9.41,336.45,155.21,27.99,1.11,0.91,0.5208,0,4909.4,15.9,3.8,1.7,0.2,1.0,0.2,308.1,1301.9,2866.0,None,None,None,None,None,None
1718,1601.82,12.25,43.7,121.58,122.2,4.92,16.49,19.12,None,149.95,166.64,68.08,3361.39,18.5,1.34,1.32,12.25,20.9,1.37,9.43,337.47,155.64,28.01,1.11,0.91,0.5617,0,5309.9,15.9,4.2,1.6,0.3,1.3,0.2,333.3,1260.1,3320.8,4022.6,None,None,None,None,None
1719,1602.63,12.25,41.03,121.59,122.07,4.91,16.36,18.03,None,150.0,160.9,68.02,3267.96,18.7,1.34,1.32,12.25,20.9,1.37,9.45,338.06,155.89,28.02,1.09,0.92,0.5873,0,5511.4,12.1,3.9,1.7,0.3,1.3,0.1,457.0,1423.8,3268.9,4175.3,None,None,None,None,None
1720,1603.45,12.25,42.15,121.67,122.2,4.83,15.97,18.51,None,149.95,155.44,68.01,3223.16,18.08,1.34,1.32,12.25,20.9,1.37,9.47,339.04,156.32,28.04,1.11,0.92,0.5977,0,5716.5,18.4,3.8,1.7,0.3,1.0,0.1,310.8,1492.2,3378.5,5648.7,600.27,None,None,None,None
1721,1604.27,12.25,42.08,121.61,122.53,4.89,16.15,18.51,None,149.96,164.49,68.13,3356.61,17.9,1.34,1.32,12.25,20.9,1.37,9.5,340.05,156.76,28.07,1.1,0.92,0.6068,0,5796.7,18.4,3.7,1.7,0.3,0.5,0.1,315.1,1547.9,3442.2,None,None,None,None,None,None
1722,1605.08,12.25,42.67,121.57,122.22,4.93,16.34,21.47,None,149.96,166.94,68.04,3359.33,18.25,1.34,1.32,12.25,20.9,1.37,9.52,341.04,157.18,28.09,1.11,0.92,0.6122,0,5837.3,11.9,3.8,1.6,0.5,1.0,0.1,489.1,1551.6,3594.4,5762.4,None,None,None,None,None
1723,1605.9,12.25,42.59,121.84,122.49,4.66,15.56,18.34,None,149.86,163.16,67.86,3305.48,18.38,1.34,1.32,12.25,20.9,1.37,9.54,342.06,157.61,28.11,1.12,0.91,0.609,0,5837.3,11.9,3.6,1.7,0.6,1.4,0.1,489.1,1629.2,3354.8,4214.7,None,None,None,None,None
1724,1606.72,12.25,41.69,121.45,121.94,5.05,16.44,18.66,None,149.84,159.53,68.02,3293.7,17.99,1.34,1.32,12.25,20.9,1.37,9.57,343.06,158.05,28.13,1.09,0.93,0.5979,0,5681.3,17.1,3.5,1.7,0.6,1.4,0.4,332.7,1604.9,3248.3,4046.5,None,None,None,None,None
1725,1607.53,12.25,41.69,121.52,122.41,4.98,16.29,18.61,None,150.02,155.2,67.84,3219.02,18.11,1.34,1.32,12.25,20.9,1.37,9.59,344.05,158.48,28.16,1.1,0.92,0.5976,0,5683.1,17.2,3.5,1.7,0.5,1.0,0.4,330.7,1643.5,3423.6,5454.0,None,None,None,None,None
1726,1608.35,12.25,41.69,121.56,122.37,4.95,16.2,18.24,None,150.01,178.63,67.84,3514.13,18.51,1.34,1.32,12.25,20.9,1.37,9.61,345.05,158.92,28.18,1.1,0.92,0.5996,0,5705.9,17.2,3.5,1.7,0.3,0.7,0.0,332.0,1650.1,3336.8,None,None,None,None,None,None
1727,1609.17,12.25,40.96,121.46,122.28,5.04,16.15,19.07,None,149.92,180.04,67.57,3514.64,19.14,1.34,1.32,12.25,20.9,1.37,9.64,346.05,159.36,28.2,1.09,0.93,0.5865,0,5649.0,11.2,3.4,1.8,0.2,1.1,0.0,505.5,1667.8,3226.1,5154.2,None,None,None,None,None
1728,1609.98,12.25,40.06,121.21,122.04,5.3,16.52,18.9,None,150.01,180.27,67.12,3514.64,19.39,1.34,1.33,12.25,20.9,1.37,9.66,347.05,159.82,28.23,1.07,0.95,0.5766,0,5495.5,11.0,3.4,1.8,0.2,1.4,0.4,499.0,1629.7,3138.5,4023.0,600.27,None,None,None,None
1729,1610.8,12.25,40.65,121.39,122.91,5.11,16.36,19.12,None,149.94,180.18,66.92,3514.64,19.32,1.34,1.32,12.25,21.0,1.37,9.7,348.55,160.49,28.26,1.08,0.93,0.5847,0,5568.3,11.1,3.5,1.7,0.5,1.0,0.2,503.9,1586.0,3358.5,5480.6,600.27,None,None,None,None
1730,1611.61,12.25,40.89,121.71,122.67,4.79,15.91,18.17,None,149.89,179.77,66.74,3514.64,19.14,1.34,1.32,12.25,21.0,1.37,9.73,349.57,160.94,28.29,1.1,0.92,0.5755,0,5494.2,10.9,3.4,1.7,0.2,0.8,0.2,505.2,1611.7,3214.9,None,600.27,None,None,None,None
